Date,Key Field,Date And Time,Days Of Week,End Date:,End Date And Time,Heat Stress Record Label,Heat Stress Tournament,Label,Months,Start Date:,Start Date And Time,Template Label,Weeks,Years,EWR - Suspension Or Change In Time,Heat Reading Log - EWR Cause Change,Suspension/Change Match Date,Reason For Suspension/adaptation Of Start Time,Heat Stress Date,Heat Stress Match Start Time,Time Of Heat Reading,Heat Stress Index,Heat Rule In/out,Air Temperature,Ground Temperature,Relative Humidity,Type Of Day,AQI Reading,event-uuid,group-uuid
3/02/2024,45325118245325.4445601852Abu Dhabi 202419.428.544.245325.4445601852Cloudy2024-W05,03.02.2024 10:40:10,6,2/03/2024,,Abu Dhabi 2024,2024 - ABU DHABI,Abu Dhabi 2024,2024-02,2/03/2024,03.02.2024 10:40:10,Environmental Data Entry Sheet,2024-W05,2024,,,,,2/07/2024,,15:00:00,19.3,Out,23.7,28.3,42.1,Partial Clouds,65,8cd1120e-8aec-4e3c-ba86-96cff8f1011c,18c99dbf-f69d-48b1-b7d3-664fdc5f83d6
3/02/2024,45325118245325.4445601852Abu Dhabi 202419.428.544.245325.4445601852Cloudy2024-W05,03.02.2024 10:40:10,6,2/03/2024,,Abu Dhabi 2024,2024 - ABU DHABI,Abu Dhabi 2024,2024-02,2/03/2024,03.02.2024 10:40:10,Environmental Data Entry Sheet,2024-W05,2024,,,,,2/07/2024,,19:00:00,19.9,Out,24.2,28.3,44.3,Partial Clouds,80,8cd1120e-8aec-4e3c-ba86-96cff8f1011c,18c99dbf-f69d-48b1-b7d3-664fdc5f83d6
3/02/2024,45325118245325.4445601852Abu Dhabi 202419.428.544.245325.4445601852Cloudy2024-W05,03.02.2024 10:40:10,6,2/03/2024,,Abu Dhabi 2024,2024 - ABU DHABI,Abu Dhabi 2024,2024-02,2/03/2024,03.02.2024 10:40:10,Environmental Data Entry Sheet,2024-W05,2024,,,,,2/08/2024,13:00:00,12:30:00,20.2,Out,23.4,33.1,37.6,Partial Clouds,67,8cd1120e-8aec-4e3c-ba86-96cff8f1011c,18c99dbf-f69d-48b1-b7d3-664fdc5f83d6
3/02/2024,45325118245325.4445601852Abu Dhabi 202419.428.544.245325.4445601852Cloudy2024-W05,03.02.2024 10:40:10,6,2/03/2024,,Abu Dhabi 2024,2024 - ABU DHABI,Abu Dhabi 2024,2024-02,2/03/2024,03.02.2024 10:40:10,Environmental Data Entry Sheet,2024-W05,2024,,,,,2/08/2024,,19:30:00,16.3,Out,22.4,19.8,44.1,Partial Clouds,59,8cd1120e-8aec-4e3c-ba86-96cff8f1011c,18c99dbf-f69d-48b1-b7d3-664fdc5f83d6
3/02/2024,45325118245325.4445601852Abu Dhabi 202419.428.544.245325.4445601852Cloudy2024-W05,03.02.2024 10:40:10,6,2/03/2024,,Abu Dhabi 2024,2024 - ABU DHABI,Abu Dhabi 2024,2024-02,2/03/2024,03.02.2024 10:40:10,Environmental Data Entry Sheet,2024-W05,2024,,,,,2/09/2024,13:00:00,12:30:00,19.8,Out,24.7,28.2,43.3,Sunny,63,8cd1120e-8aec-4e3c-ba86-96cff8f1011c,18c99dbf-f69d-48b1-b7d3-664fdc5f83d6
3/02/2024,45325118245325.4445601852Abu Dhabi 202419.428.544.245325.4445601852Cloudy2024-W05,03.02.2024 10:40:10,6,2/03/2024,,Abu Dhabi 2024,2024 - ABU DHABI,Abu Dhabi 2024,2024-02,2/03/2024,03.02.2024 10:40:10,Environmental Data Entry Sheet,2024-W05,2024,,,,,2/09/2024,,15:00:00,19.9,Out,24.1,28.6,44.5,Sunny,71,8cd1120e-8aec-4e3c-ba86-96cff8f1011c,18c99dbf-f69d-48b1-b7d3-664fdc5f83d6
3/02/2024,45325118245325.4445601852Abu Dhabi 202419.428.544.245325.4445601852Cloudy2024-W05,03.02.2024 10:40:10,6,2/03/2024,,Abu Dhabi 2024,2024 - ABU DHABI,Abu Dhabi 2024,2024-02,2/03/2024,03.02.2024 10:40:10,Environmental Data Entry Sheet,2024-W05,2024,,,,,2/09/2024,,19:00:00,16.3,Out,22.1,20.4,44.4,Partial Clouds,61,8cd1120e-8aec-4e3c-ba86-96cff8f1011c,18c99dbf-f69d-48b1-b7d3-664fdc5f83d6
3/02/2024,45325118245325.4445601852Abu Dhabi 202419.428.544.245325.4445601852Cloudy2024-W05,03.02.2024 10:40:10,6,2/03/2024,,Abu Dhabi 2024,2024 - ABU DHABI,Abu Dhabi 2024,2024-02,2/03/2024,03.02.2024 10:40:10,Environmental Data Entry Sheet,2024-W05,2024,,,,,2/10/2024,15:00:00,14:30:00,18.7,Out,23.4,24.7,46.7,"Partial Clouds,Sunny",56,8cd1120e-8aec-4e3c-ba86-96cff8f1011c,18c99dbf-f69d-48b1-b7d3-664fdc5f83d6
3/02/2024,45325118245325.4445601852Abu Dhabi 202419.428.544.245325.4445601852Cloudy2024-W05,03.02.2024 10:40:10,6,2/03/2024,,Abu Dhabi 2024,2024 - ABU DHABI,Abu Dhabi 2024,2024-02,2/03/2024,03.02.2024 10:40:10,Environmental Data Entry Sheet,2024-W05,2024,,,,,2/10/2024,,19:00:00,16.4,Out,22,20.8,44.5,Partial Clouds,65,8cd1120e-8aec-4e3c-ba86-96cff8f1011c,18c99dbf-f69d-48b1-b7d3-664fdc5f83d6
3/02/2024,45325118245325.4445601852Abu Dhabi 202419.428.544.245325.4445601852Cloudy2024-W05,03.02.2024 10:40:10,6,2/03/2024,,Abu Dhabi 2024,2024 - ABU DHABI,Abu Dhabi 2024,2024-02,2/03/2024,03.02.2024 10:40:10,Environmental Data Entry Sheet,2024-W05,2024,,,,,2/11/2024,17:00:00,16:30:00,17.1,Out,21.6,21.7,50.8,"Partial Clouds,Sunny",115,8cd1120e-8aec-4e3c-ba86-96cff8f1011c,18c99dbf-f69d-48b1-b7d3-664fdc5f83d6
3/02/2024,"45325119045325.2155787037Mumbai 202445325.2155787037Sunny ,Dry2024-W05",03.02.2024 5:10:26,6,2/03/2024,,Mumbai 2024,2024 - MUMBAI 125,Mumbai 2024,2024-02,2/03/2024,03.02.2024 5:10:26,Environmental Data Entry Sheet,2024-W05,2024,,,,,2/03/2024,11:00:00,10:30:00,,,,,,"Sunny ,Dry",162,e562c5ac-7d45-4d7f-a7da-519776a6f902,28b2c81a-8b53-48e5-839d-acc68a688fd9
27/01/2024,453182929545318.3199305556Hua Hin 202426.239.151.945318.3199305556Sunny2024-W04,27.01.2024 7:40:42,6,01-27-2024,,Hua Hin 2024,2024 - HUA HIN,Hua Hin 2024,2024-01,1/27/2024,27.01.2024 7:40:42,Environmental Data Entry Sheet,2024-W04,2024,,,,,01-27-2024,11:00:00,10:30:00,26.2,Out,29.8,39.1,51.9,Sunny,,621a20f4-7f17-4a12-98ff-8a5f29dbe5ef,b2aaf68b-54d7-4846-ab56-629bad748dd5
27/01/2024,453182929545318.3199305556Hua Hin 202426.239.151.945318.3199305556Sunny2024-W04,27.01.2024 7:40:42,6,01-27-2024,,Hua Hin 2024,2024 - HUA HIN,Hua Hin 2024,2024-01,1/27/2024,27.01.2024 7:40:42,Environmental Data Entry Sheet,2024-W04,2024,,,,,01-27-2024,13:00:00,13:00:00,27.7,Out,31.6,43.1,48.3,Sunny,,621a20f4-7f17-4a12-98ff-8a5f29dbe5ef,b2aaf68b-54d7-4846-ab56-629bad748dd5
27/01/2024,453182929545318.3199305556Hua Hin 202426.239.151.945318.3199305556Sunny2024-W04,27.01.2024 7:40:42,6,01-27-2024,,Hua Hin 2024,2024 - HUA HIN,Hua Hin 2024,2024-01,1/27/2024,27.01.2024 7:40:42,Environmental Data Entry Sheet,2024-W04,2024,,,,,01-27-2024,14:30:00,14:30:00,26,Out,29.4,35.1,57.9,Sunny,,621a20f4-7f17-4a12-98ff-8a5f29dbe5ef,b2aaf68b-54d7-4846-ab56-629bad748dd5
27/01/2024,453182929545318.3199305556Hua Hin 202426.239.151.945318.3199305556Sunny2024-W04,27.01.2024 7:40:42,6,01-27-2024,,Hua Hin 2024,2024 - HUA HIN,Hua Hin 2024,2024-01,1/27/2024,27.01.2024 7:40:42,Environmental Data Entry Sheet,2024-W04,2024,,,,,01-28-2024,11:00:00,12:30:00,29.2,Out,30.8,39.1,63.7,Sunny,106,621a20f4-7f17-4a12-98ff-8a5f29dbe5ef,b2aaf68b-54d7-4846-ab56-629bad748dd5
27/01/2024,453182929545318.3199305556Hua Hin 202426.239.151.945318.3199305556Sunny2024-W04,27.01.2024 7:40:42,6,01-27-2024,,Hua Hin 2024,2024 - HUA HIN,Hua Hin 2024,2024-01,1/27/2024,27.01.2024 7:40:42,Environmental Data Entry Sheet,2024-W04,2024,,,,,01-29-2024,14:00:00,1:30:00,26.6,Out,28.6,33.6,70.1,Cloudy,69,621a20f4-7f17-4a12-98ff-8a5f29dbe5ef,b2aaf68b-54d7-4846-ab56-629bad748dd5
27/01/2024,453182929545318.3199305556Hua Hin 202426.239.151.945318.3199305556Sunny2024-W04,27.01.2024 7:40:42,6,01-27-2024,,Hua Hin 2024,2024 - HUA HIN,Hua Hin 2024,2024-01,1/27/2024,27.01.2024 7:40:42,Environmental Data Entry Sheet,2024-W04,2024,,,,,01-30-2024,14:00:00,13:30:00,29.6,Out,30.8,45.8,65,Sunny,81,621a20f4-7f17-4a12-98ff-8a5f29dbe5ef,b2aaf68b-54d7-4846-ab56-629bad748dd5
27/01/2024,453182929545318.3199305556Hua Hin 202426.239.151.945318.3199305556Sunny2024-W04,27.01.2024 7:40:42,6,01-27-2024,,Hua Hin 2024,2024 - HUA HIN,Hua Hin 2024,2024-01,1/27/2024,27.01.2024 7:40:42,Environmental Data Entry Sheet,2024-W04,2024,,,,,01-30-2024,,15:00:00,28.1,Out,29.6,37.7,66.3,Partial Clouds,84,621a20f4-7f17-4a12-98ff-8a5f29dbe5ef,b2aaf68b-54d7-4846-ab56-629bad748dd5
27/01/2024,453182929545318.3199305556Hua Hin 202426.239.151.945318.3199305556Sunny2024-W04,27.01.2024 7:40:42,6,01-27-2024,,Hua Hin 2024,2024 - HUA HIN,Hua Hin 2024,2024-01,1/27/2024,27.01.2024 7:40:42,Environmental Data Entry Sheet,2024-W04,2024,,,,,01-30-2024,17:00:00,17:00:00,28.3,Out,29.5,35.9,76,Partial Clouds,90,621a20f4-7f17-4a12-98ff-8a5f29dbe5ef,b2aaf68b-54d7-4846-ab56-629bad748dd5
27/01/2024,453182929545318.3199305556Hua Hin 202426.239.151.945318.3199305556Sunny2024-W04,27.01.2024 7:40:42,6,01-27-2024,,Hua Hin 2024,2024 - HUA HIN,Hua Hin 2024,2024-01,1/27/2024,27.01.2024 7:40:42,Environmental Data Entry Sheet,2024-W04,2024,,,,,01-31-2024,14:00:00,13:30:00,28.9,Out,31.1,38.4,64.1,Sunny,69,621a20f4-7f17-4a12-98ff-8a5f29dbe5ef,b2aaf68b-54d7-4846-ab56-629bad748dd5
27/01/2024,453182929545318.3199305556Hua Hin 202426.239.151.945318.3199305556Sunny2024-W04,27.01.2024 7:40:42,6,01-27-2024,,Hua Hin 2024,2024 - HUA HIN,Hua Hin 2024,2024-01,1/27/2024,27.01.2024 7:40:42,Environmental Data Entry Sheet,2024-W04,2024,,,,,01-31-2024,,15:30:00,28.6,Out,30.9,38.3,64.8,Sunny,73,621a20f4-7f17-4a12-98ff-8a5f29dbe5ef,b2aaf68b-54d7-4846-ab56-629bad748dd5
27/01/2024,453182929545318.3199305556Hua Hin 202429.643.356.945318.3199305556Sunny2024-W04,27.01.2024 7:40:42,6,01-27-2024,,Hua Hin 2024,2024 - HUA HIN,Hua Hin 2024,2024-01,1/27/2024,27.01.2024 7:40:42,Environmental Data Entry Sheet,2024-W04,2024,,,,,2/01/2024,14:00:00,13:30:00,29.6,Out,33.1,43.3,56.9,Sunny,66,ff6a6e83-ac26-48dd-9223-b859ef64ac88,0684bc89-179e-4f0c-82a2-74e5bd6ed594
27/01/2024,453182929545318.3199305556Hua Hin 202429.643.356.945318.3199305556Sunny2024-W04,27.01.2024 7:40:42,6,01-27-2024,,Hua Hin 2024,2024 - HUA HIN,Hua Hin 2024,2024-01,1/27/2024,27.01.2024 7:40:42,Environmental Data Entry Sheet,2024-W04,2024,,,,,2/01/2024,,16:00:00,28.8,Out,31.3,35.2,67.5,Sunny,63,ff6a6e83-ac26-48dd-9223-b859ef64ac88,0684bc89-179e-4f0c-82a2-74e5bd6ed594
27/01/2024,453182929545318.3199305556Hua Hin 202429.643.356.945318.3199305556Sunny2024-W04,27.01.2024 7:40:42,6,01-27-2024,,Hua Hin 2024,2024 - HUA HIN,Hua Hin 2024,2024-01,1/27/2024,27.01.2024 7:40:42,Environmental Data Entry Sheet,2024-W04,2024,,,,,2/02/2024,14:00:00,13:30:00,29.3,Out,33.1,40.4,60.6,Sunny,56,ff6a6e83-ac26-48dd-9223-b859ef64ac88,0684bc89-179e-4f0c-82a2-74e5bd6ed594
27/01/2024,453182929545318.3199305556Hua Hin 202429.643.356.945318.3199305556Sunny2024-W04,27.01.2024 7:40:42,6,01-27-2024,,Hua Hin 2024,2024 - HUA HIN,Hua Hin 2024,2024-01,1/27/2024,27.01.2024 7:40:42,Environmental Data Entry Sheet,2024-W04,2024,,,,,2/02/2024,16:30:00,17:00:00,27.8,Out,30.2,31.8,73.5,Sunny,65,ff6a6e83-ac26-48dd-9223-b859ef64ac88,0684bc89-179e-4f0c-82a2-74e5bd6ed594
27/01/2024,453182929545318.3199305556Hua Hin 202429.643.356.945318.3199305556Sunny2024-W04,27.01.2024 7:40:42,6,01-27-2024,,Hua Hin 2024,2024 - HUA HIN,Hua Hin 2024,2024-01,1/27/2024,27.01.2024 7:40:42,Environmental Data Entry Sheet,2024-W04,2024,,,,,2/03/2024,15:00:00,14:30:00,29.7,Out,31.9,41.3,60.9,Sunny,55,ff6a6e83-ac26-48dd-9223-b859ef64ac88,0684bc89-179e-4f0c-82a2-74e5bd6ed594
27/01/2024,453182929545318.3199305556Hua Hin 202429.643.356.945318.3199305556Sunny2024-W04,27.01.2024 7:40:42,6,01-27-2024,,Hua Hin 2024,2024 - HUA HIN,Hua Hin 2024,2024-01,1/27/2024,27.01.2024 7:40:42,Environmental Data Entry Sheet,2024-W04,2024,,,,,2/03/2024,17:00:00,17:00:00,28.4,Out,29.8,31.1,82.7,Sunny,57,ff6a6e83-ac26-48dd-9223-b859ef64ac88,0684bc89-179e-4f0c-82a2-74e5bd6ed594
27/01/2024,453182929545318.3199305556Hua Hin 202429.643.356.945318.3199305556Sunny2024-W04,27.01.2024 7:40:42,6,01-27-2024,,Hua Hin 2024,2024 - HUA HIN,Hua Hin 2024,2024-01,1/27/2024,27.01.2024 7:40:42,Environmental Data Entry Sheet,2024-W04,2024,,,,,2/04/2024,15:00:00,14:30:00,28.7,Out,32.6,41.2,52.8,Sunny,56,ff6a6e83-ac26-48dd-9223-b859ef64ac88,0684bc89-179e-4f0c-82a2-74e5bd6ed594
27/01/2024,453182929545318.3199305556Hua Hin 202429.643.356.945318.3199305556Sunny2024-W04,27.01.2024 7:40:42,6,01-27-2024,,Hua Hin 2024,2024 - HUA HIN,Hua Hin 2024,2024-01,1/27/2024,27.01.2024 7:40:42,Environmental Data Entry Sheet,2024-W04,2024,,,,,2/04/2024,17:30:00,17:00:00,28,Out,29.9,33.8,74.9,Sunny,59,ff6a6e83-ac26-48dd-9223-b859ef64ac88,0684bc89-179e-4f0c-82a2-74e5bd6ed594
12/01/2024,453032935545303.2940393519Hobart 202422.539.329.745303.2940393519Sunny2024-W02,12.01.2024 7:03:25,5,1/12/2024,,Hobart 2024,2024 - HOBART,Hobart 2024,2024-01,1/12/2024,12.01.2024 7:03:25,Environmental Data Entry Sheet,2024-W02,2024,,,,,1/10/2024,11:00:00,13:15:00,22.5,Out,28.2,39.3,29.7,Sunny,5,c7025dd1-13bb-45f4-ad5b-45db7da95a0c,1f6acf5e-a0a2-421d-9904-81c7e8f8df8d
12/01/2024,453032935545303.2940393519Hobart 202422.539.329.745303.2940393519Sunny2024-W02,12.01.2024 7:03:25,5,1/12/2024,,Hobart 2024,2024 - HOBART,Hobart 2024,2024-01,1/12/2024,12.01.2024 7:03:25,Environmental Data Entry Sheet,2024-W02,2024,,,,,1/10/2024,11:00:00,3:15:00,23.7,Out,24.1,36.1,28.7,Sunny,5,c7025dd1-13bb-45f4-ad5b-45db7da95a0c,1f6acf5e-a0a2-421d-9904-81c7e8f8df8d
12/01/2024,453032935545303.2940393519Hobart 202422.539.329.745303.2940393519Sunny2024-W02,12.01.2024 7:03:25,5,1/12/2024,,Hobart 2024,2024 - HOBART,Hobart 2024,2024-01,1/12/2024,12.01.2024 7:03:25,Environmental Data Entry Sheet,2024-W02,2024,,,,,1/11/2024,13:00:00,13:00:00,19.8,Out,24.1,36.1,33,Sunny,5,c7025dd1-13bb-45f4-ad5b-45db7da95a0c,1f6acf5e-a0a2-421d-9904-81c7e8f8df8d
12/01/2024,453032935545303.2940393519Hobart 202422.539.329.745303.2940393519Sunny2024-W02,12.01.2024 7:03:25,5,1/12/2024,,Hobart 2024,2024 - HOBART,Hobart 2024,2024-01,1/12/2024,12.01.2024 7:03:25,Environmental Data Entry Sheet,2024-W02,2024,,,,,1/11/2024,13:00:00,15:00:00,23.8,,32.8,41.4,25.7,Sunny,5,c7025dd1-13bb-45f4-ad5b-45db7da95a0c,1f6acf5e-a0a2-421d-9904-81c7e8f8df8d
12/01/2024,453032935545303.2940393519Hobart 202422.539.329.745303.2940393519Sunny2024-W02,12.01.2024 7:03:25,5,1/12/2024,,Hobart 2024,2024 - HOBART,Hobart 2024,2024-01,1/12/2024,12.01.2024 7:03:25,Environmental Data Entry Sheet,2024-W02,2024,,,,,1/12/2024,12:00:00,14:00:00,21.8,Out,23.8,29.9,59.1,Sunny,5,c7025dd1-13bb-45f4-ad5b-45db7da95a0c,1f6acf5e-a0a2-421d-9904-81c7e8f8df8d
12/01/2024,453032935545303.2940393519Hobart 202422.444.950.245303.2940393519Sunny2024-W02,12.01.2024 7:03:25,5,1/12/2024,,Hobart 2024,2024 - HOBART,Hobart 2024,2024-01,1/12/2024,12.01.2024 7:03:25,Environmental Data Entry Sheet,2024-W02,2024,,,,,1/06/2024,11:00:00,10:30:00,22.4,Out,22.6,44.9,50.2,Sunny,10,7a5bdee3-8cc6-48fa-a710-c585effe6b93,30c53d96-9e24-4dce-8fc2-92e7be1b172a
12/01/2024,453032935545303.2940393519Hobart 202422.444.950.245303.2940393519Sunny2024-W02,12.01.2024 7:03:25,5,1/12/2024,,Hobart 2024,2024 - HOBART,Hobart 2024,2024-01,1/12/2024,12.01.2024 7:03:25,Environmental Data Entry Sheet,2024-W02,2024,,,,,1/06/2024,11:00:00,13:00:00,23.8,Out,26.6,41.5,45.6,Sunny,9,7a5bdee3-8cc6-48fa-a710-c585effe6b93,30c53d96-9e24-4dce-8fc2-92e7be1b172a
12/01/2024,453032935545303.2940393519Hobart 202422.444.950.245303.2940393519Sunny2024-W02,12.01.2024 7:03:25,5,1/12/2024,,Hobart 2024,2024 - HOBART,Hobart 2024,2024-01,1/12/2024,12.01.2024 7:03:25,Environmental Data Entry Sheet,2024-W02,2024,,,,,1/07/2024,11:00:00,10:30:00,19.1,Out,22.9,27.9,47.9,Cloudy,5,7a5bdee3-8cc6-48fa-a710-c585effe6b93,30c53d96-9e24-4dce-8fc2-92e7be1b172a
12/01/2024,453032935545303.2940393519Hobart 202422.444.950.245303.2940393519Sunny2024-W02,12.01.2024 7:03:25,5,1/12/2024,,Hobart 2024,2024 - HOBART,Hobart 2024,2024-01,1/12/2024,12.01.2024 7:03:25,Environmental Data Entry Sheet,2024-W02,2024,,,,,1/07/2024,11:00:00,10:30:00,21.4,Out,,29.9,56.4,Cloudy,5,7a5bdee3-8cc6-48fa-a710-c585effe6b93,30c53d96-9e24-4dce-8fc2-92e7be1b172a
12/01/2024,453032935545303.2940393519Hobart 202422.444.950.245303.2940393519Sunny2024-W02,12.01.2024 7:03:25,5,1/12/2024,,Hobart 2024,2024 - HOBART,Hobart 2024,2024-01,1/12/2024,12.01.2024 7:03:25,Environmental Data Entry Sheet,2024-W02,2024,,,,,1/08/2024,11:00:00,10:30:00,15.4,Out,18.7,15.8,66.4,Cloudy,5,7a5bdee3-8cc6-48fa-a710-c585effe6b93,30c53d96-9e24-4dce-8fc2-92e7be1b172a
12/01/2024,453032935545303.2940393519Hobart 202422.444.950.245303.2940393519Sunny2024-W02,12.01.2024 7:03:25,5,1/12/2024,,Hobart 2024,2024 - HOBART,Hobart 2024,2024-01,1/12/2024,12.01.2024 7:03:25,Environmental Data Entry Sheet,2024-W02,2024,,,,,1/08/2024,11:00:00,14:00:00,15.9,Out,18,21.8,56.5,Cloudy,9,7a5bdee3-8cc6-48fa-a710-c585effe6b93,30c53d96-9e24-4dce-8fc2-92e7be1b172a
12/01/2024,453032935545303.2940393519Hobart 202422.444.950.245303.2940393519Sunny2024-W02,12.01.2024 7:03:25,5,1/12/2024,,Hobart 2024,2024 - HOBART,Hobart 2024,2024-01,1/12/2024,12.01.2024 7:03:25,Environmental Data Entry Sheet,2024-W02,2024,,,,,1/09/2024,11:00:00,10:30:00,19.1,Out,20.9,40.4,41,Sunny,5,7a5bdee3-8cc6-48fa-a710-c585effe6b93,30c53d96-9e24-4dce-8fc2-92e7be1b172a
12/01/2024,453032935545303.2940393519Hobart 202422.444.950.245303.2940393519Sunny2024-W02,12.01.2024 7:03:25,5,1/12/2024,,Hobart 2024,2024 - HOBART,Hobart 2024,2024-01,1/12/2024,12.01.2024 7:03:25,Environmental Data Entry Sheet,2024-W02,2024,,,,,1/09/2024,11:00:00,3:30:00,21.3,Out,23.1,39.8,39.9,Sunny,5,7a5bdee3-8cc6-48fa-a710-c585effe6b93,30c53d96-9e24-4dce-8fc2-92e7be1b172a
12/01/2024,453032935545303.2940393519Hobart 202422.444.950.245303.2940393519Sunny2024-W02,12.01.2024 7:03:25,5,1/12/2024,,Hobart 2024,2024 - HOBART,Hobart 2024,2024-01,1/12/2024,12.01.2024 7:03:25,Environmental Data Entry Sheet,2024-W02,2024,,,,,1/10/2024,11:00:00,10:30:00,19.3,Out,23.4,29.7,40.4,Cloudy,9,7a5bdee3-8cc6-48fa-a710-c585effe6b93,30c53d96-9e24-4dce-8fc2-92e7be1b172a
3/01/2024,"45294490945295.0565393519Auckland24.241.433.345295.0565393519Sunny ,Dry2024-W01",04.01.2024 1:21:25,3,1/04/2024,,Auckland,2024 - AUCKLAND,Auckland,2024-01,1/03/2024,04.01.2024 1:21:25,Environmental Data Entry Sheet,2024-W01,2024,,,,,1/04/2024,13:30:00,14:00:00,24.2,Out,30.4,41.4,33.3,"Sunny ,Dry",,ded4e4fe-0679-44d1-b26f-6d54c6a7732b,eecce797-49f7-455d-9ef8-5a6b51dad4d0
1/01/2024,452923094445293.0088541667Adelaide 202427.5473945293.0088541667Sunny2024-W01,02.01.2024 0:12:45,1,1/02/2024,,Adelaide 2024,2024 - ADELAIDE,Adelaide 2024,2024-01,1/01/2024,02.01.2024 0:12:45,Environmental Data Entry Sheet,2024-W01,2024,,,,,1/09/2024,10:00:00,15:30:00,27.5,Out,29,47,39,Sunny,24.5,429f094a-58c5-45f6-acaf-cbb1b316b70f,99f13349-1563-469b-bdc9-825875c9759d
1/01/2024,452923094445293.0088541667Adelaide 202427.5473945293.0088541667Sunny2024-W01,02.01.2024 0:12:45,1,1/02/2024,,Adelaide 2024,2024 - ADELAIDE,Adelaide 2024,2024-01,1/01/2024,02.01.2024 0:12:45,Environmental Data Entry Sheet,2024-W01,2024,,,,,1/09/2024,10:00:00,18:00:00,26.6,Out,29.4,43.5,37.7,Sunny,10,429f094a-58c5-45f6-acaf-cbb1b316b70f,99f13349-1563-469b-bdc9-825875c9759d
1/01/2024,452923094445293.0088541667Adelaide 202427.5473945293.0088541667Sunny2024-W01,02.01.2024 0:12:45,1,1/02/2024,,Adelaide 2024,2024 - ADELAIDE,Adelaide 2024,2024-01,1/01/2024,02.01.2024 0:12:45,Environmental Data Entry Sheet,2024-W01,2024,,,,,1/10/2024,11:00:00,10:30:00,27.1,Out,27.9,47.7,37.5,Sunny,20,429f094a-58c5-45f6-acaf-cbb1b316b70f,99f13349-1563-469b-bdc9-825875c9759d
1/01/2024,452923094445293.0088541667Adelaide 202427.5473945293.0088541667Sunny2024-W01,02.01.2024 0:12:45,1,1/02/2024,,Adelaide 2024,2024 - ADELAIDE,Adelaide 2024,2024-01,1/01/2024,02.01.2024 0:12:45,Environmental Data Entry Sheet,2024-W01,2024,,,,,1/10/2024,11:00:00,12:30:00,25,Out,25.1,40,47.7,Sunny,30,429f094a-58c5-45f6-acaf-cbb1b316b70f,99f13349-1563-469b-bdc9-825875c9759d
1/01/2024,452923094445293.0088541667Adelaide 202427.5473945293.0088541667Sunny2024-W01,02.01.2024 0:12:45,1,1/02/2024,,Adelaide 2024,2024 - ADELAIDE,Adelaide 2024,2024-01,1/01/2024,02.01.2024 0:12:45,Environmental Data Entry Sheet,2024-W01,2024,,,,,1/10/2024,11:00:00,15:30:00,26.2,Out,29.2,41.4,43.8,Sunny,14,429f094a-58c5-45f6-acaf-cbb1b316b70f,99f13349-1563-469b-bdc9-825875c9759d
1/01/2024,452923094445293.0088541667Adelaide 202427.5473945293.0088541667Sunny2024-W01,02.01.2024 0:12:45,1,1/02/2024,,Adelaide 2024,2024 - ADELAIDE,Adelaide 2024,2024-01,1/01/2024,02.01.2024 0:12:45,Environmental Data Entry Sheet,2024-W01,2024,,,,,1/10/2024,11:00:00,19:00:00,22.5,Out,26.1,32,47.9,Partial Clouds,13,429f094a-58c5-45f6-acaf-cbb1b316b70f,99f13349-1563-469b-bdc9-825875c9759d
1/01/2024,452923094445293.0088541667Adelaide 202427.5473945293.0088541667Sunny2024-W01,02.01.2024 0:12:45,1,1/02/2024,,Adelaide 2024,2024 - ADELAIDE,Adelaide 2024,2024-01,1/01/2024,02.01.2024 0:12:45,Environmental Data Entry Sheet,2024-W01,2024,,,,,1/11/2024,13:00:00,12:30:00,26.9,Out,33.6,43,30.2,Sunny,24,429f094a-58c5-45f6-acaf-cbb1b316b70f,99f13349-1563-469b-bdc9-825875c9759d
1/01/2024,452923094445293.0088541667Adelaide 202427.5473945293.0088541667Sunny2024-W01,02.01.2024 0:12:45,1,1/02/2024,,Adelaide 2024,2024 - ADELAIDE,Adelaide 2024,2024-01,1/01/2024,02.01.2024 0:12:45,Environmental Data Entry Sheet,2024-W01,2024,,,,,1/11/2024,13:00:00,16:30:00,30.8,Out,38.6,46.8,29.6,Sunny,,429f094a-58c5-45f6-acaf-cbb1b316b70f,99f13349-1563-469b-bdc9-825875c9759d
1/01/2024,452923094445293.0088541667Adelaide 202427.5473945293.0088541667Sunny2024-W01,02.01.2024 0:12:45,1,1/02/2024,,Adelaide 2024,2024 - ADELAIDE,Adelaide 2024,2024-01,1/01/2024,02.01.2024 0:12:45,Environmental Data Entry Sheet,2024-W01,2024,,,,,1/11/2024,13:00:00,18:30:00,30.8,Out,38.2,50.1,23.2,Sunny,,429f094a-58c5-45f6-acaf-cbb1b316b70f,99f13349-1563-469b-bdc9-825875c9759d
1/01/2024,452923094445293.0088541667Adelaide 202427.5473945293.0088541667Sunny2024-W01,02.01.2024 0:12:45,1,1/02/2024,,Adelaide 2024,2024 - ADELAIDE,Adelaide 2024,2024-01,1/01/2024,02.01.2024 0:12:45,Environmental Data Entry Sheet,2024-W01,2024,,,,,1/12/2024,16:00:00,15:30:00,23.2,Out,34.9,36.6,15.2,Sunny,,429f094a-58c5-45f6-acaf-cbb1b316b70f,99f13349-1563-469b-bdc9-825875c9759d
