Tournament Name,Year,Date,Time,WBGT,AQI Reading,EWCR,Air Temperature,Relative Humidity,Type of Day,Tournament City,Tournament Level,Region,Month,Hour
2024 - CHARLESTON 500,2024.0,4/03/2024,12:00 PM,19.1,,SUSPENDED,21.9,66.5,"[Cloudy, Windy]",CHARLESTON,,North America,4.0,
2024 - OEIRAS 125,2024.0,04-14-2024,11:00 AM,23.4,45.0,OUT,26.7,43.3,"[Sunny, Windy]",OEIRAS,,Europe,,
2024 - OEIRAS 125,2024.0,04-14-2024,1:00 PM,24.7,,OUT,29.5,27.7,[Sunny],OEIRAS,,Europe,,
2024 - OEIRAS 125,2024.0,04-14-2024,3:00 PM,25.0,,OUT,31.7,27.7,[Sunny],OEIRAS,,Europe,,
2024 - OEIRAS 125,2024.0,04-15-2024,9:30 AM,20.3,43.0,OUT,22.6,59.0,[Partial Clouds],OEIRAS,,Europe,,
2024 - OEIRAS 125,2024.0,04-15-2024,1:00 PM,22.4,,OUT,28.2,38.1,[Sunny],OEIRAS,,Europe,,
2024 - OEIRAS 125,2024.0,04-16-2024,9:30 AM,17.9,33.0,OUT,19.3,59.0,[Sunny],OEIRAS,,Europe,,
2024 - OEIRAS 125,2024.0,04-16-2024,1:15 PM,21.6,,OUT,24.3,48.1,[Sunny],OEIRAS,,Europe,,
2024 - OEIRAS 125,2024.0,04-16-2024,4:00 PM,21.8,,OUT,25.2,45.5,[Sunny],OEIRAS,,Europe,,
2024 - OEIRAS 125,2024.0,04-17-2024,9:30 AM,20.2,35.0,OUT,20.1,62.2,[Sunny],OEIRAS,,Europe,,
2024 - OEIRAS 125,2024.0,04-17-2024,12:30 PM,22.6,,OUT,26.6,44.4,[Sunny],OEIRAS,,Europe,,
2024 - OEIRAS 125,2024.0,04-17-2024,2:30 PM,22.2,,OUT,26.2,46.5,[Sunny],OEIRAS,,Europe,,
2024 - OEIRAS 125,2024.0,04-18-2024,9:45 AM,18.3,47.0,OUT,21.2,50.8,[Sunny],OEIRAS,,Europe,,
2024 - OEIRAS 125,2024.0,04-18-2024,12:30 PM,18.9,,OUT,20.1,60.7,[Sunny],OEIRAS,,Europe,,
2024 - OEIRAS 125,2024.0,04-18-2024,3:15 PM,20.9,,OUT,22.9,56.7,[Sunny],OEIRAS,,Europe,,
2024 - OEIRAS 125,2024.0,04-19-2024,12:00 PM,17.8,45.0,OUT,20.9,64.3,[Cloudy],OEIRAS,,Europe,,
2024 - OEIRAS 125,2024.0,04-19-2024,5:00 PM,18.2,,OUT,21.1,57.2,[Cloudy],OEIRAS,,Europe,,
2024 - OEIRAS 125,2024.0,04-20-2024,10:45 AM,19.3,41.0,OUT,22.4,63.1,[Partial Clouds],OEIRAS,,Europe,,
2024 - OEIRAS 125,2024.0,04-20-2024,4:45 PM,19.2,39.0,OUT,23.3,54.3,[Partial Clouds],OEIRAS,,Europe,,
2024 - OEIRAS 125,2024.0,04-21-2024,9:45 AM,20.1,41.0,OUT,19.5,74.1,[Sunny],OEIRAS,,Europe,,
2024 - OEIRAS 125,2024.0,04-21-2024,12:00 PM,23.4,42.0,OUT,26.1,51.1,[Sunny],OEIRAS,,Europe,,
2024 - BOGOTA 250,2024.0,4/02/2024,,,,,,,[],BOGOTA,,South America,4.0,
2024 - BOGOTA 250,2024.0,4/02/2024,1:45 PM,21.4,106.0,OUT,26.9,35.4,"[Sunny, Partial Clouds]",BOGOTA,,South America,4.0,
2024 - LA BISBAL D'EMPORDÁ 125,2024.0,03-31-2024,11:30 AM,17.4,7.0,OUT,19.4,49.2,"[Partial Clouds, Windy]",LA BISBAL D'EMPORDÁ,,Europe,,
2024 - LA BISBAL D'EMPORDÁ 125,2024.0,03-31-2024,12:30 PM,18.2,9.0,OUT,20.0,52.5,"[Partial Clouds, Windy, Humid]",LA BISBAL D'EMPORDÁ,,Europe,,
2024 - LA BISBAL D'EMPORDÁ 125,2024.0,4/01/2024,10:30 AM,14.0,5.0,OUT,17.2,36.6,"[Sunny, Humid]",LA BISBAL D'EMPORDÁ,,Europe,4.0,
2024 - LA BISBAL D'EMPORDÁ 125,2024.0,4/01/2024,1:00 PM,19.8,9.0,OUT,20.1,50.3,"[Sunny, Windy, Humid]",LA BISBAL D'EMPORDÁ,,Europe,4.0,
2024 - LA BISBAL D'EMPORDÁ 125,2024.0,4/01/2024,3:00 PM,19.3,12.0,OUT,21.2,50.7,"[Sunny, Windy, Humid]",LA BISBAL D'EMPORDÁ,,Europe,4.0,
2024 - LA BISBAL D'EMPORDÁ 125,2024.0,4/02/2024,11:30 AM,15.3,15.0,OUT,18.4,37.8,"[Sunny, Humid]",LA BISBAL D'EMPORDÁ,,Europe,4.0,
2024 - LA BISBAL D'EMPORDÁ 125,2024.0,4/02/2024,3:30 PM,19.5,14.0,OUT,21.9,41.3,"[Sunny, Windy, Humid]",LA BISBAL D'EMPORDÁ,,Europe,4.0,
2024 - LA BISBAL D'EMPORDÁ 125,2024.0,4/02/2024,5:30 PM,14.3,16.0,OUT,14.7,43.6,"[Partial Clouds, Windy, Humid]",LA BISBAL D'EMPORDÁ,,Europe,4.0,
2024 - LA BISBAL D'EMPORDÁ 125,2024.0,4/03/2024,11:30 AM,18.2,25.0,OUT,21.6,42.4,"[Sunny, Humid]",LA BISBAL D'EMPORDÁ,,Europe,4.0,
2024 - LA BISBAL D'EMPORDÁ 125,2024.0,4/03/2024,2:00 PM,21.7,26.0,OUT,22.4,47.7,"[Sunny, Humid]",LA BISBAL D'EMPORDÁ,,Europe,4.0,
2024 - LA BISBAL D'EMPORDÁ 125,2024.0,4/03/2024,4:30 PM,19.6,26.0,OUT,21.8,48.2,"[Sunny, Windy, Humid]",LA BISBAL D'EMPORDÁ,,Europe,4.0,
2024 - LA BISBAL D'EMPORDÁ 125,2024.0,4/04/2024,11:30 AM,21.4,24.0,OUT,23.9,46.4,"[Sunny, Humid]",LA BISBAL D'EMPORDÁ,,Europe,4.0,
2024 - LA BISBAL D'EMPORDÁ 125,2024.0,4/04/2024,2:30 PM,24.6,25.0,OUT,25.8,47.5,"[Sunny, Humid]",LA BISBAL D'EMPORDÁ,,Europe,4.0,
2024 - LA BISBAL D'EMPORDÁ 125,2024.0,4/04/2024,5:00 PM,17.4,14.0,OUT,17.9,42.1,"[Sunny, Windy, Humid]",LA BISBAL D'EMPORDÁ,,Europe,4.0,
2024 - LA BISBAL D'EMPORDÁ 125,2024.0,4/05/2024,10:30 AM,17.7,16.0,OUT,23.7,25.7,"[Sunny, Humid]",LA BISBAL D'EMPORDÁ,,Europe,4.0,
2024 - LA BISBAL D'EMPORDÁ 125,2024.0,4/05/2024,2:30 PM,23.4,14.0,OUT,24.3,41.9,"[Sunny, Humid]",LA BISBAL D'EMPORDÁ,,Europe,4.0,
2024 - LA BISBAL D'EMPORDÁ 125,2024.0,4/05/2024,5:30 PM,21.9,14.0,OUT,22.4,45.7,"[Sunny, Windy, Humid]",LA BISBAL D'EMPORDÁ,,Europe,4.0,
2024 - LA BISBAL D'EMPORDÁ 125,2024.0,4/06/2024,10:30 AM,19.1,13.0,OUT,26.2,48.6,"[Partial Clouds, Humid]",LA BISBAL D'EMPORDÁ,,Europe,4.0,
2024 - LA BISBAL D'EMPORDÁ 125,2024.0,4/07/2024,10:30 AM,17.9,38.0,OUT,30.7,55.4,"[Cloudy, Humid]",LA BISBAL D'EMPORDÁ,,Europe,4.0,
2024 - SAN LUIS POTOSI 125,2024.0,03-30-2024,5:15 PM,16.8,65.0,OUT,28.8,,[Windy],SAN LUIS POTOSI,,North America,,
2024 - SAN LUIS POTOSI 125,2024.0,03-30-2024,12:45 PM,21.3,67.0,OUT,31.1,,[Sunny],SAN LUIS POTOSI,,North America,,
2024 - BOGOTA 250,2024.0,03-30-2024,,,,,,,[],BOGOTA,,South America,,
2024 - BOGOTA 250,2024.0,03-30-2024,9:30 AM,15.2,90.0,OUT,19.4,47.5,[Cloudy],BOGOTA,,South America,,
2024 - BOGOTA 250,2024.0,03-30-2024,12:30 PM,14.2,116.0,OUT,17.4,56.9,[Cloudy],BOGOTA,,South America,,
2024 - BOGOTA 250,2024.0,03-30-2024,3:45 PM,16.2,78.0,OUT,20.8,44.5,[Cloudy],BOGOTA,,South America,,
2024 - BOGOTA 250,2024.0,03-31-2024,10:00 AM,16.6,106.0,OUT,21.4,39.7,[Cloudy],BOGOTA,,South America,,
2024 - BOGOTA 250,2024.0,03-31-2024,12:30 PM,17.2,84.0,OUT,22.2,38.1,[Cloudy],BOGOTA,,South America,,
2024 - BOGOTA 250,2024.0,4/01/2024,10:30 AM,19.2,86.0,OUT,23.9,43.0,[Cloudy],BOGOTA,,South America,4.0,
2024 - BOGOTA 250,2024.0,4/01/2024,12:00 PM,22.6,104.0,OUT,27.4,38.2,[Partial Clouds],BOGOTA,,South America,4.0,
2024 - BOGOTA 250,2024.0,4/02/2024,9:30 AM,16.7,119.0,OUT,20.8,49.1,[Cloudy],BOGOTA,,South America,4.0,
2024 - BOGOTA 250,2024.0,4/02/2024,12:45 PM,20.7,95.0,OUT,23.8,33.7,[Partial Clouds],BOGOTA,,South America,4.0,
2024 - BOGOTA 250,2024.0,4/03/2024,10:30 AM,15.8,76.0,OUT,20.0,47.9,[Cloudy],BOGOTA,,South America,4.0,
2024 - BOGOTA 250,2024.0,4/03/2024,3:00 PM,17.3,55.0,OUT,22.1,44.1,[Cloudy],BOGOTA,,South America,4.0,
2024 - BOGOTA 250,2024.0,4/04/2024,10:30 AM,16.3,30.0,OUT,19.2,50.4,[Cloudy],BOGOTA,,South America,4.0,
2024 - BOGOTA 250,2024.0,4/05/2024,11:30 AM,20.6,25.0,OUT,26.8,28.4,[Partial Clouds],BOGOTA,,South America,4.0,
2024 - BOGOTA 250,2024.0,4/05/2024,3:15 PM,20.9,47.0,OUT,27.2,29.2,[Sunny],BOGOTA,,South America,4.0,
2024 - BOGOTA 250,2024.0,4/06/2024,1:00 PM,15.8,26.0,OUT,21.6,35.4,[Cloudy],BOGOTA,,South America,4.0,
2024 - BOGOTA 250,2024.0,4/06/2024,4:30 PM,15.1,58.0,OUT,19.4,46.8,[Partial Clouds],BOGOTA,,South America,4.0,
2024 - BOGOTA 250,2024.0,4/07/2024,11:30 AM,21.0,34.0,OUT,27.8,29.8,[Sunny],BOGOTA,,South America,4.0,
2024 - MIAMI 1000,2024.0,03-17-2024,10:30 AM,31.9,47.0,IN - MODIFICATION OF PLAY,32.7,53.7,[Sunny],MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-17-2024,12:00 PM,26.2,47.0,OUT,29.9,60.3,"[Partial Clouds, Humid]",MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-17-2024,2:30 PM,32.2,47.0,IN - MODIFICATION OF PLAY,36.1,43.9,"[Sunny, Humid]",MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-17-2024,3:30 PM,31.2,47.0,IN - MODIFICATION OF PLAY,35.2,46.6,"[Sunny, Humid]",MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-17-2024,4:30 PM,27.1,47.0,OUT,31.6,54.4,"[Partial Clouds, Humid]",MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-18-2024,10:30 AM,30.1,46.0,IN - MODIFICATION OF PLAY,31.0,54.2,"[Sunny, Humid]",MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-18-2024,12:30 PM,29.4,47.0,OUT,34.8,41.2,"[Sunny, Humid]",MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-18-2024,2:30 PM,30.6,47.0,IN - MODIFICATION OF PLAY,34.1,36.4,"[Sunny, Humid]",MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-18-2024,4:30 PM,27.6,47.0,OUT,32.9,44.1,[Sunny],MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-19-2024,10:30 AM,24.3,47.0,OUT,29.0,39.5,[Partial Clouds],MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-19-2024,12:30 PM,22.0,51.0,OUT,25.9,40.8,[Partial Clouds],MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-19-2024,2:30 PM,21.4,51.0,OUT,26.2,41.9,[Partial Clouds],MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-19-2024,4:30 PM,23.7,51.0,OUT,29.6,30.9,[Partial Clouds],MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-20-2024,10:30 AM,20.9,51.0,OUT,24.9,47.8,[Cloudy],MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-20-2024,12:30 PM,21.6,51.0,OUT,26.4,49.0,[Cloudy],MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-20-2024,2:30 PM,23.7,51.0,OUT,27.8,43.2,[Cloudy],MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-21-2024,10:30 AM,23.5,51.0,OUT,28.8,49.4,[Partial Clouds],MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-21-2024,12:30 PM,26.2,51.0,OUT,30.8,43.7,[Partial Clouds],MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-22-2024,5:00 PM,20.2,,OUT,22.7,72.5,"[Cloudy, Humid]",MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-23-2024,2:30 PM,22.9,,OUT,23.6,85.2,"[Partial Clouds, Cloudy]",MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-23-2024,4:30 PM,20.2,,,,,[],MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-23-2024,6:30 PM,24.9,51.0,OUT,28.3,60.7,"[Sunny, Humid]",MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-24-2024,10:30 AM,24.5,46.0,OUT,25.7,54.5,"[Sunny, Humid]",MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-25-2024,10:30 AM,24.4,46.0,OUT,27.7,51.4,[Sunny],MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-26-2024,10:30 AM,26.4,41.0,OUT,31.5,47.4,[Sunny],MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-26-2024,12:30 PM,25.8,41.0,OUT,29.3,51.4,[Partial Clouds],MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-26-2024,2:30 PM,28.0,41.0,OUT,29.3,56.2,"[Sunny, Humid]",MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-27-2024,12:30 PM,25.5,38.0,OUT,27.2,67.1,"[Sunny, Humid]",MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-27-2024,6:00 PM,23.3,38.0,OUT,25.4,76.2,"[Partial Clouds, Humid]",MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-28-2024,2:30 PM,23.8,42.0,OUT,24.7,68.0,"[Partial Clouds, Humid]",MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-28-2024,8:30 PM,19.3,42.0,OUT,24.6,47.2,[],MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-29-2024,12:30 PM,25.9,38.0,OUT,30.2,35.5,[Sunny],MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-30-2024,2:30 PM,21.6,42.0,OUT,25.2,40.4,[Sunny],MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-31-2024,12:00 PM,24.1,42.0,OUT,29.8,38.2,[Sunny],MIAMI,,North America,,
2024 - MIAMI 1000,2024.0,03-20-2024,4:30 PM,23.8,42.0,OUT,27.6,42.0,[Partial Clouds],MIAMI,,North America,,
2024 - SAN LUIS POTOSI 125,2024.0,03-25-2024,9:30 AM,11.2,44.0,OUT,18.7,13.5,"[Sunny, Partial Clouds, Windy, Dry]",SAN LUIS POTOSI,,North America,,
2024 - SAN LUIS POTOSI 125,2024.0,03-25-2024,12:00 PM,15.7,,OUT,24.4,11.4,"[Partial Clouds, Windy, Dry]",SAN LUIS POTOSI,,North America,,
2024 - SAN LUIS POTOSI 125,2024.0,03-25-2024,2:00 PM,16.8,,OUT,26.6,6.8,"[Sunny, Partial Clouds, Windy, Dry]",SAN LUIS POTOSI,,North America,,
2024 - SAN LUIS POTOSI 125,2024.0,03-25-2024,4:00 PM,17.7,,OUT,28.1,5.0,"[Sunny, Partial Clouds, Windy, Dry]",SAN LUIS POTOSI,,North America,,
2024 - SAN LUIS POTOSI 125,2024.0,03-26-2024,9:30 AM,14.3,39.0,OUT,20.7,12.5,"[Sunny, Dry]",SAN LUIS POTOSI,,North America,,
2024 - SAN LUIS POTOSI 125,2024.0,03-26-2024,12:00 PM,15.9,,OUT,25.2,9.8,"[Sunny, Windy, Dry]",SAN LUIS POTOSI,,North America,,
2024 - SAN LUIS POTOSI 125,2024.0,03-26-2024,2:30 PM,19.8,,OUT,28.6,8.6,"[Sunny, Windy, Dry]",SAN LUIS POTOSI,,North America,,
2024 - SAN LUIS POTOSI 125,2024.0,03-26-2024,4:30 PM,16.8,,OUT,28.8,6.8,"[Sunny, Windy, Dry]",SAN LUIS POTOSI,,North America,,
2024 - SAN LUIS POTOSI 125,2024.0,03-27-2024,11:30 AM,21.5,,OUT,30.3,12.9,"[Sunny, Dry]",SAN LUIS POTOSI,,North America,,
2024 - SAN LUIS POTOSI 125,2024.0,03-27-2024,1:30 PM,20.1,,OUT,30.3,3.6,"[Sunny, Dry]",SAN LUIS POTOSI,,North America,,
2024 - SAN LUIS POTOSI 125,2024.0,03-27-2024,8:00 PM,14.7,,OUT,19.2,40.4,[],SAN LUIS POTOSI,,North America,,
2024 - SAN LUIS POTOSI 125,2024.0,03-28-2024,11:30 AM,19.9,,OUT,22.9,32.7,[Sunny],SAN LUIS POTOSI,,North America,,
2024 - SAN LUIS POTOSI 125,2024.0,03-28-2024,2:00 PM,19.5,,OUT,22.8,35.2,[Sunny],SAN LUIS POTOSI,,North America,,
2024 - SAN LUIS POTOSI 125,2024.0,03-29-2024,11:30 AM,19.9,45.0,OUT,25.6,26.2,[Sunny],SAN LUIS POTOSI,,North America,,
2024 - SAN LUIS POTOSI 125,2024.0,03-29-2024,3:00 PM,21.7,,OUT,32.1,6.9,[Sunny],SAN LUIS POTOSI,,North America,,
2024 - SAN LUIS POTOSI 125,2024.0,03-29-2024,5:30 PM,18.1,,OUT,28.8,8.6,"[Sunny, Dry]",SAN LUIS POTOSI,,North America,,
2024 - ANTALYA 125,2024.0,03-24-2024,10:30 AM,15.8,50.0,OUT,21.5,27.8,"[Sunny, Windy]",ANTALYA,,Europe,,
2024 - ANTALYA 125,2024.0,03-24-2024,1:30 PM,18.1,,OUT,21.0,23.2,"[Sunny, Windy]",ANTALYA,,Europe,,
2024 - ANTALYA 125,2024.0,03-25-2024,10:30 AM,18.4,54.0,OUT,23.6,35.4,"[Sunny, Windy]",ANTALYA,,Europe,,
2024 - ANTALYA 125,2024.0,03-25-2024,1:30 PM,15.6,,OUT,18.4,51.6,[Cloudy],ANTALYA,,Europe,,
2024 - ANTALYA 125,2024.0,03-26-2024,10:30 AM,15.9,50.0,OUT,20.7,32.3,"[Sunny, Windy]",ANTALYA,,Europe,,
2024 - ANTALYA 125,2024.0,03-26-2024,1:30 PM,19.6,,OUT,25.4,25.6,"[Sunny, Windy]",ANTALYA,,Europe,,
2024 - ANTALYA 125,2024.0,03-27-2024,10:30 AM,15.4,48.0,OUT,16.9,70.2,"[Partial Clouds, Windy]",ANTALYA,,Europe,,
2024 - ANTALYA 125,2024.0,03-27-2024,1:30 PM,22.1,,OUT,23.7,63.5,"[Sunny, Windy]",ANTALYA,,Europe,,
2024 - ANTALYA 125,2024.0,03-28-2024,10:30 AM,19.0,48.0,OUT,23.0,44.0,"[Sunny, Windy]",ANTALYA,,Europe,,
2024 - ANTALYA 125,2024.0,03-29-2024,10:30 AM,19.5,48.0,OUT,23.3,44.3,"[Sunny, Windy]",ANTALYA,,Europe,,
2024 - ANTALYA 125,2024.0,03-29-2024,1:30 PM,23.6,,OUT,26.7,39.0,"[Sunny, Windy]",ANTALYA,,Europe,,
2024 - ANTALYA 125,2024.0,03-30-2024,10:30 AM,23.5,50.0,OUT,27.6,30.7,"[Sunny, Partial Clouds]",ANTALYA,,Europe,,
2024 - ANTALYA 125,2024.0,03-30-2024,10:30 AM,25.0,,OUT,30.6,40.5,"[Sunny, Partial Clouds]",ANTALYA,,Europe,,
2024 - ANTALYA 125,2024.0,03-31-2024,1:30 PM,23.4,47.0,OUT,27.5,28.9,"[Sunny, Partial Clouds]",ANTALYA,,Europe,,
2024 - INDIAN WELLS 1000,2024.0,03-17-2024,,,,,,,[],INDIAN WELLS,,North America,,
2024 - INDIAN WELLS 1000,2024.0,03-15-2024,4:00 PM,16.1,24.0,OUT,20.8,10.0,[Cloudy],INDIAN WELLS,,North America,,
2024 - INDIAN WELLS 1000,2024.0,03-15-2024,5:30 PM,12.7,24.0,OUT,19.5,13.0,[Cloudy],INDIAN WELLS,,North America,,
2024 - INDIAN WELLS 1000,2024.0,03-17-2024,10:30 AM,18.4,24.0,OUT,20.3,23.2,[Sunny],INDIAN WELLS,,North America,,
2024 - INDIAN WELLS 1000,2024.0,03-14-2024,10:30 AM,12.4,24.0,OUT,19.6,9.3,"[Cloudy, Dry]",INDIAN WELLS,,North America,,
2024 - INDIAN WELLS 1000,2024.0,03-14-2024,12:30 PM,13.5,24.0,OUT,22.7,7.2,"[Sunny, Dry]",INDIAN WELLS,,North America,,
2024 - INDIAN WELLS 1000,2024.0,03-14-2024,4:30 PM,16.8,24.0,OUT,25.7,7.2,"[Sunny, Dry]",INDIAN WELLS,,North America,,
2024 - INDIAN WELLS 1000,2024.0,03-13-2024,4:30 PM,20.9,24.0,OUT,27.6,20.2,"[Sunny, Dry]",INDIAN WELLS,,North America,,
2024 - INDIAN WELLS 1000,2024.0,3/12/2024,12:30 PM,20.1,24.0,OUT,26.4,26.7,"[Sunny, Dry]",INDIAN WELLS,,North America,3.0,
2024 - INDIAN WELLS 1000,2024.0,3/12/2024,12:30 PM,22.3,24.0,OUT,36.2,22.8,"[Sunny, Dry]",INDIAN WELLS,,North America,3.0,
2024 - INDIAN WELLS 1000,2024.0,3/12/2024,4:30 PM,19.1,24.0,OUT,25.0,30.1,"[Sunny, Windy, Dry]",INDIAN WELLS,,North America,3.0,
2024 - INDIAN WELLS 1000,2024.0,03-13-2024,10:30 AM,20.1,24.0,OUT,24.5,25.5,"[Sunny, Dry]",INDIAN WELLS,,North America,,
2024 - INDIAN WELLS 1000,2024.0,03-13-2024,12:30 PM,20.6,24.0,OUT,28.3,17.5,"[Sunny, Dry]",INDIAN WELLS,,North America,,
2024 - INDIAN WELLS 1000,2024.0,3/12/2024,10:30 AM,14.8,24.0,OUT,19.4,40.0,"[Cloudy, Dry]",INDIAN WELLS,,North America,3.0,
2024 - INDIAN WELLS 1000,2024.0,3/10/2024,10:30 AM,18.4,24.0,OUT,24.4,21.0,"[Sunny, Dry]",INDIAN WELLS,,North America,3.0,
2024 - INDIAN WELLS 1000,2024.0,3/10/2024,12:30 PM,18.7,24.0,,26.7,9.0,"[Sunny, Dry]",INDIAN WELLS,,North America,3.0,
2024 - INDIAN WELLS 1000,2024.0,3/10/2024,2:30 PM,20.4,24.0,OUT,27.9,7.8,"[Sunny, Dry]",INDIAN WELLS,,North America,3.0,
2024 - INDIAN WELLS 1000,2024.0,3/09/2024,12:30 PM,18.5,22.0,OUT,26.1,7.7,"[Sunny, Dry]",INDIAN WELLS,,North America,3.0,
2024 - INDIAN WELLS 1000,2024.0,3/09/2024,2:30 PM,18.5,22.0,OUT,26.3,9.4,"[Sunny, Dry]",INDIAN WELLS,,North America,3.0,
2024 - INDIAN WELLS 1000,2024.0,3/09/2024,4:30 PM,16.2,22.0,,25.5,8.5,"[Sunny, Dry]",INDIAN WELLS,,North America,3.0,
2024 - INDIAN WELLS 1000,2024.0,3/11/2024,,,,,,,[],INDIAN WELLS,,North America,3.0,
2024 - INDIAN WELLS 1000,2024.0,3/09/2024,10:30 AM,18.7,22.0,OUT,25.6,13.3,"[Sunny, Dry]",INDIAN WELLS,,North America,3.0,
2024 - INDIAN WELLS 1000,2024.0,3/11/2024,,,,,,,[],INDIAN WELLS,,North America,3.0,
2024 - INDIAN WELLS 1000,2024.0,3/11/2024,10:30 AM,15.0,22.0,OUT,20.9,26.4,"[Cloudy, Dry]",INDIAN WELLS,,North America,3.0,
2024 - INDIAN WELLS 1000,2024.0,3/11/2024,12:30 PM,,,,,,[],INDIAN WELLS,,North America,3.0,
2024 - INDIAN WELLS 1000,2024.0,3/07/2024,10:30 AM,16.9,22.0,OUT,21.4,33.5,[Sunny],INDIAN WELLS,,North America,3.0,
2024 - INDIAN WELLS 1000,2024.0,3/07/2024,12:30 PM,18.6,22.0,OUT,24.6,27.5,"[Sunny, Dry]",INDIAN WELLS,,North America,3.0,
2024 - INDIAN WELLS 1000,2024.0,3/07/2024,2:30 PM,16.6,22.0,OUT,22.6,30.0,"[Sunny, Dry]",INDIAN WELLS,,North America,3.0,
2024 - INDIAN WELLS 1000,2024.0,3/08/2024,10:30 PM,19.9,22.0,OUT,27.2,14.9,"[Sunny, Dry]",INDIAN WELLS,,North America,3.0,
2024 - INDIAN WELLS 1000,2024.0,3/08/2024,12:30 PM,20.2,22.0,OUT,28.8,13.7,"[Sunny, Dry]",INDIAN WELLS,,North America,3.0,
2024 - INDIAN WELLS 1000,2024.0,3/08/2024,2:30 PM,19.0,22.0,OUT,26.0,12.8,"[Sunny, Dry]",INDIAN WELLS,,North America,3.0,
2024 - CHARLESTON 125,2024.0,3/10/2024,10:30 AM,17.1,3.0,OUT,21.8,42.4,"[Sunny, Partial Clouds]",CHARLESTON,,North America,3.0,
2024 - CHARLESTON 125,2024.0,3/10/2024,1:00 PM,18.1,,OUT,21.8,31.8,[Sunny],CHARLESTON,,North America,3.0,
2024 - CHARLESTON 125,2024.0,3/10/2024,3:30 PM,17.9,,OUT,21.6,25.6,"[Sunny, Windy]",CHARLESTON,,North America,3.0,
2024 - CHARLESTON 125,2024.0,3/11/2024,9:30 AM,10.6,7.0,OUT,14.3,21.9,[Sunny],CHARLESTON,,North America,3.0,
2024 - CHARLESTON 125,2024.0,3/11/2024,1:00 PM,14.7,,OUT,20.2,13.6,[Sunny],CHARLESTON,,North America,3.0,
2024 - CHARLESTON 125,2024.0,3/11/2024,4:00 PM,14.4,,OUT,20.5,11.0,[Sunny],CHARLESTON,,North America,3.0,
2024 - CHARLESTON 125,2024.0,3/12/2024,9:30 AM,13.1,11.0,OUT,17.2,31.3,[Sunny],CHARLESTON,,North America,3.0,
2024 - CHARLESTON 125,2024.0,3/12/2024,1:00 PM,18.8,,OUT,24.2,20.2,[Sunny],CHARLESTON,,North America,3.0,
2024 - CHARLESTON 125,2024.0,03-13-2024,9:30 AM,16.5,6.0,OUT,19.6,44.7,[Sunny],CHARLESTON,,North America,,
2024 - CHARLESTON 125,2024.0,03-13-2024,1:00 PM,22.7,,OUT,30.6,18.8,[Sunny],CHARLESTON,,North America,,
2024 - CHARLESTON 125,2024.0,03-14-2024,10:30 AM,19.7,5.0,OUT,24.4,32.1,[Sunny],CHARLESTON,,North America,,
2024 - CHARLESTON 125,2024.0,03-14-2024,2:00 PM,20.0,,OUT,25.3,29.8,[Sunny],CHARLESTON,,North America,,
2024 - CHARLESTON 125,2024.0,03-15-2024,10:30 AM,24.2,5.0,OUT,27.6,44.6,[Sunny],CHARLESTON,,North America,,
2024 - CHARLESTON 125,2024.0,03-15-2024,1:00 PM,28.3,,OUT,31.1,40.2,[Sunny],CHARLESTON,,North America,,
2024 - CHARLESTON 125,2024.0,03-16-2024,10:45 AM,25.9,8.0,OUT,27.9,42.8,[Sunny],CHARLESTON,,North America,,
