Date,Date of Session,Day of Session,Month of Session,Numerical Value of Month,Year,Date_c,Epoch,Date Reverse,Week,Entered On,Index,WTA Tournament,Log Date,Match Start Time,Time of Reading,WBGT,Air Temperature (TA),Black Globe Temperature (Globe Temp),Relative Humidity,Type of Day,AQI Reading,EWCR,Completion Status,Tournament Name,Tournament Year,Tournament Number,Tournament Surface,Tournament Level,event-uuid,group-uuid
13/05/2024,05-13-2024,Mon,May,5,2024,13/05/2024,,13/05/2024,20,05-13-2024,,2024 - PARIS 125,05-16-2024,11:00 AM,4:30 PM,20.3,23.4,44.6,16.3,"[Sunny, Partial Clouds]",40,OUT,Complete,2024 - PARIS 125,,2057,CLAY,125,3ce7fd20-a196-42a0-ad79-fbfa77d84cf6,f23c564e-a91f-4302-989c-14e025b0d06b
13/05/2024,05-13-2024,Mon,May,5,2024,13/05/2024,,13/05/2024,20,05-13-2024,,2024 - PARIS 125,05-17-2024,11:00 AM,10:30 AM,17.8,17.8,28.2,56.6,"[Sunny, Partial Clouds]",20,OUT,Complete,2024 - PARIS 125,,2057,CLAY,125,3ce7fd20-a196-42a0-ad79-fbfa77d84cf6,f23c564e-a91f-4302-989c-14e025b0d06b
13/05/2024,05-13-2024,Mon,May,5,2024,13/05/2024,,13/05/2024,20,05-13-2024,,2024 - PARIS 125,05-17-2024,11:00 AM,1:30 PM,17.3,21.3,24.1,46.6,[Sunny],18,OUT,Complete,2024 - PARIS 125,,2057,CLAY,125,3ce7fd20-a196-42a0-ad79-fbfa77d84cf6,f23c564e-a91f-4302-989c-14e025b0d06b
13/05/2024,05-13-2024,Mon,May,5,2024,13/05/2024,,13/05/2024,20,05-13-2024,,2024 - PARIS 125,05-18-2024,11:00 AM,1:30 PM,21.2,20.1,34.4,55.1,[Partial Clouds],11,OUT,Complete,2024 - PARIS 125,,2057,CLAY,125,3ce7fd20-a196-42a0-ad79-fbfa77d84cf6,f23c564e-a91f-4302-989c-14e025b0d06b
13/05/2024,05-13-2024,Mon,May,5,2024,13/05/2024,,13/05/2024,20,05-13-2024,,2024 - PARIS 125,05-18-2024,11:00 AM,1:30 PM,19.8,24.7,25.6,47.8,"[Sunny, Partial Clouds]",,OUT,Complete,2024 - PARIS 125,,2057,CLAY,125,3ce7fd20-a196-42a0-ad79-fbfa77d84cf6,f23c564e-a91f-4302-989c-14e025b0d06b
13/05/2024,05-13-2024,Mon,May,5,2024,13/05/2024,,13/05/2024,20,05-13-2024,,2024 - PARIS 125,05-19-2024,2:30 PM,2:00 PM,17.7,13.7,26.3,54.6,"[Sunny, Partial Clouds]",12,OUT,Complete,2024 - PARIS 125,,2057,CLAY,125,3ce7fd20-a196-42a0-ad79-fbfa77d84cf6,f23c564e-a91f-4302-989c-14e025b0d06b
7/05/2024,5/07/2024,Tue,May,5,2024,7/05/2024,1.71504E+12,7/05/2024,19,5/07/2024,1,2024 - SAINT MALO 125,04-29-2024,12:00 PM,11:00 AM,17.1,18.6,31.8,40,[Sunny],36,OUT,Complete,2024 - SAINT MALO 125,2024,2034,CLAY,125,f757a41e-6f56-4ccb-88c1-b6699f5a846b,323aad7f-30cd-4594-9ea2-268293fb67e7
7/05/2024,5/07/2024,Tue,May,5,2024,7/05/2024,,7/05/2024,19,5/07/2024,,2024 - SAINT MALO 125,04-29-2024,,2:00 PM,13.9,17.4,22.7,38.5,[Cloudy],,OUT,Complete,2024 - SAINT MALO 125,,2034,CLAY,125,f757a41e-6f56-4ccb-88c1-b6699f5a846b,323aad7f-30cd-4594-9ea2-268293fb67e7
7/05/2024,5/07/2024,Tue,May,5,2024,7/05/2024,,7/05/2024,19,5/07/2024,,2024 - SAINT MALO 125,04-29-2024,12:00 PM,4:00 PM,12.4,15.4,20.3,38,[Cloudy],,OUT,Complete,2024 - SAINT MALO 125,,2034,CLAY,125,f757a41e-6f56-4ccb-88c1-b6699f5a846b,323aad7f-30cd-4594-9ea2-268293fb67e7
7/05/2024,5/07/2024,Tue,May,5,2024,7/05/2024,,7/05/2024,19,5/07/2024,,2024 - SAINT MALO 125,04-30-2024,11:00 AM,10:30 AM,15.7,18.9,21.8,51.6,[Cloudy],38,OUT,Complete,2024 - SAINT MALO 125,,2034,CLAY,125,f757a41e-6f56-4ccb-88c1-b6699f5a846b,323aad7f-30cd-4594-9ea2-268293fb67e7
7/05/2024,5/07/2024,Tue,May,5,2024,7/05/2024,,7/05/2024,19,5/07/2024,,2024 - SAINT MALO 125,04-30-2024,,1:00 PM,16.6,20.3,22.2,54.5,[Cloudy],,OUT,Complete,2024 - SAINT MALO 125,,2034,CLAY,125,f757a41e-6f56-4ccb-88c1-b6699f5a846b,323aad7f-30cd-4594-9ea2-268293fb67e7
7/05/2024,5/07/2024,Tue,May,5,2024,7/05/2024,,7/05/2024,19,5/07/2024,,2024 - SAINT MALO 125,04-30-2024,,3:00 PM,18.6,23.4,23.5,54,[Cloudy],,OUT,Complete,2024 - SAINT MALO 125,,2034,CLAY,125,f757a41e-6f56-4ccb-88c1-b6699f5a846b,323aad7f-30cd-4594-9ea2-268293fb67e7
7/05/2024,5/07/2024,Tue,May,5,2024,7/05/2024,,7/05/2024,19,5/07/2024,,2024 - SAINT MALO 125,5/01/2024,4:30 PM,4:00 PM,12.6,13.8,20.6,55.4,[Cloudy],,OUT,Complete,2024 - SAINT MALO 125,,2034,CLAY,125,f757a41e-6f56-4ccb-88c1-b6699f5a846b,323aad7f-30cd-4594-9ea2-268293fb67e7
7/05/2024,5/07/2024,Tue,May,5,2024,7/05/2024,,7/05/2024,19,5/07/2024,,2024 - SAINT MALO 125,5/02/2024,1:00 PM,12:30 PM,13.8,15.2,23.2,56.2,[Sunny],33,OUT,Complete,2024 - SAINT MALO 125,,2034,CLAY,125,f757a41e-6f56-4ccb-88c1-b6699f5a846b,323aad7f-30cd-4594-9ea2-268293fb67e7
7/05/2024,5/07/2024,Tue,May,5,2024,7/05/2024,,7/05/2024,19,5/07/2024,,2024 - SAINT MALO 125,5/02/2024,3:00 PM,2:30 PM,12,15.4,21.2,48.4,[Cloudy],,OUT,Complete,2024 - SAINT MALO 125,,2034,CLAY,125,f757a41e-6f56-4ccb-88c1-b6699f5a846b,323aad7f-30cd-4594-9ea2-268293fb67e7
7/05/2024,5/07/2024,Tue,May,5,2024,7/05/2024,,7/05/2024,19,5/07/2024,,2024 - SAINT MALO 125,5/04/2024,12:30 PM,12:00 PM,15.4,18.9,24.3,45.3,[Sunny],,OUT,Complete,2024 - SAINT MALO 125,,2034,CLAY,125,f757a41e-6f56-4ccb-88c1-b6699f5a846b,323aad7f-30cd-4594-9ea2-268293fb67e7
7/05/2024,5/07/2024,Tue,May,5,2024,7/05/2024,,7/05/2024,19,5/07/2024,,2024 - SAINT MALO 125,5/04/2024,4:00 PM,4:00 PM,12.2,13,19.7,43,[Cloudy],,OUT,Complete,2024 - SAINT MALO 125,,2034,CLAY,125,f757a41e-6f56-4ccb-88c1-b6699f5a846b,323aad7f-30cd-4594-9ea2-268293fb67e7
7/05/2024,5/07/2024,Tue,May,5,2024,7/05/2024,,7/05/2024,19,5/07/2024,,2024 - SAINT MALO 125,5/05/2024,3:00 PM,2:30 PM,18.4,20.1,27.4,58.9,[Sunny],40,OUT,Complete,2024 - SAINT MALO 125,,2034,CLAY,125,f757a41e-6f56-4ccb-88c1-b6699f5a846b,323aad7f-30cd-4594-9ea2-268293fb67e7
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,1.71495E+12,6/05/2024,19,5/06/2024,1,2024 - ROME 1000,5/06/2024,,,,,,,[],,,Incomplete,2024 - ROME 1000,2024,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/06/2024,10:00 AM,9:30 AM,19.1,22.8,29.3,41.2,"[Sunny, Dry]",55,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/06/2024,10:00 AM,1:30 PM,21.7,26.2,30.3,46.2,"[Sunny, Dry]",55,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/06/2024,10:00 AM,3:30 PM,21.9,26.8,32.5,38,"[Sunny, Dry]",55,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/07/2024,10:00 AM,9:30 AM,18.6,24.9,18.6,30.4,"[Sunny, Humid]",26,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/07/2024,10:00 AM,12:15 PM,19.1,22.6,25.9,51.6,[Sunny],54,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/07/2024,10:00 AM,3:30 PM,19.3,20.9,23.8,70.8,[Cloudy],55,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/08/2024,11:00 AM,10:30 AM,20.3,24.2,25.1,56.9,[Cloudy],55,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/08/2024,11:00 AM,1:30 PM,24.3,29.9,36.6,34.7,[Cloudy],55,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/08/2024,11:00 AM,4:30 PM,17.1,20.7,23.2,51.7,[Cloudy],55,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/09/2024,11:00 AM,10:30 AM,23.9,26.9,35.9,58.9,[Partial Clouds],25,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/09/2024,11:00 AM,1:30 PM,27.7,32.7,44.8,31,[Sunny],59,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/10/2024,11:00 AM,10:30 AM,23.6,24.8,38.7,43.9,[Sunny],48,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/10/2024,11:00 AM,1:30 PM,26,38.3,52.3,30.9,[Sunny],56,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/10/2024,11:00 AM,5:30 PM,19.9,24.9,25.3,48.7,[Sunny],56,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/10/2024,11:00 AM,7:30 PM,17,20.3,29.1,49,[Sunny],,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/11/2024,11:00 AM,10:30 AM,19.7,25.4,27.4,40.4,[Sunny],53,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/11/2024,11:00 AM,1:30 PM,26.8,34.3,41.8,27.8,[Sunny],29,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/11/2024,11:00 AM,4:30 PM,18.8,24.3,24,44,[Sunny],29,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/11/2024,11:00 AM,6:30 PM,17.4,22.6,22.3,45.8,[Sunny],29,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/12/2024,11:00 AM,10:30 AM,20.1,24.8,28.5,43.6,[Sunny],29,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/12/2024,11:00 AM,4:30 PM,19.1,24.3,25.4,43,[Sunny],28,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/12/2024,11:00 AM,6:30 PM,16.9,22.9,22.3,42.4,[Sunny],29,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,5/12/2024,11:00 AM,1:30 PM,26.7,34.3,39.8,28.1,[Sunny],29,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,05-13-2024,11:00 AM,10:30 AM,20.5,26.6,31.1,32.7,[Sunny],29,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,05-13-2024,11:00 AM,1:30 PM,29.8,38.4,50.8,21.6,[Sunny],29,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,05-13-2024,11:00 AM,4:30 PM,18.4,25.5,26.7,41.7,[Sunny],29,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,05-14-2024,1:00 PM,2:00 PM,26.7,34.3,45.3,25.2,[Sunny],51,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,05-15-2024,1:00 PM,12:30 PM,24,27.9,37.3,42.5,[Partial Clouds],52,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,05-15-2024,1:00 PM,3:30 PM,25.7,29.8,34.8,34.5,[Partial Clouds],60,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,05-15-2024,1:00 PM,6:30 PM,20.3,24.6,25.1,54.8,"[Partial Clouds, Windy]",56,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,05-16-2024,1:00 PM,2:30 PM,23.9,27.2,30.7,57.5,[Sunny],56,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,05-16-2024,1:00 PM,6:30 PM,19.4,22.4,22.4,65.8,[Partial Clouds],60,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,05-16-2024,1:00 PM,10:00 PM,18.9,21.6,20.3,75.5,[Partial Clouds],39,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,05-17-2024,2:00 PM,1:30 PM,26.5,35.2,42.4,22.8,[Sunny],46,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,05-17-2024,2:00 PM,6:30 PM,18.4,23.4,22.8,49.2,[Sunny],52,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,05-18-2024,12:00 PM,6:30 PM,19.3,26.4,27.7,33.1,[Sunny],102,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,,6/05/2024,19,5/06/2024,,2024 - ROME 1000,05-19-2024,12:00 PM,1:30 PM,23.8,25.8,27,71.5,[Sunny],79,OUT,Incomplete,2024 - ROME 1000,,709,CLAY,1000,0ad1d419-25dd-408e-a692-3fb5713bdd3f,d54e36ae-b878-44da-8b25-5ac6ff32cc23
6/05/2024,5/06/2024,Mon,May,5,2024,6/05/2024,1.71496E+12,6/05/2024,19,5/06/2024,1,2024 - ROME 1000,5/06/2024,10:00 AM,10:00 AM,18.3,21.4,27.6,47.1,[Sunny],48,OUT,Incomplete,2024 - ROME 1000,2024,709,CLAY,1000,430ae72b-fdbd-4cd0-bb76-a9f4b2dfc0d5,ecc8a625-fe14-4799-baab-a03af2b22dae
30/04/2024,04-30-2024,Tue,Apr,4,2024,30/04/2024,1.71444E+12,30/04/2024,18,04-30-2024,1,2024 - LLEIDA 125,04-30-2024,10:00 AM,9:00 AM,13.2,13.6,16.2,77.9,"[Cloudy, Humid]",21,OUT,Complete,2024 - LLEIDA 125,2024,2081,CLAY,125,c5d7aeed-5fcc-4506-92ef-8d2d5a17b74c,c99b1f6f-5899-454d-b738-6194313f2e7f
30/04/2024,04-30-2024,Tue,Apr,4,2024,30/04/2024,,30/04/2024,18,04-30-2024,,2024 - LLEIDA 125,04-30-2024,,12:00 PM,18.3,19.3,24.9,66.5,"[Cloudy, Humid]",21,OUT,Complete,2024 - LLEIDA 125,,2081,CLAY,125,c5d7aeed-5fcc-4506-92ef-8d2d5a17b74c,c99b1f6f-5899-454d-b738-6194313f2e7f
30/04/2024,04-30-2024,Tue,Apr,4,2024,30/04/2024,,30/04/2024,18,04-30-2024,,2024 - LLEIDA 125,04-30-2024,,3:30 PM,21.6,25.1,35.2,46,[Sunny],22,OUT,Complete,2024 - LLEIDA 125,,2081,CLAY,125,c5d7aeed-5fcc-4506-92ef-8d2d5a17b74c,c99b1f6f-5899-454d-b738-6194313f2e7f
30/04/2024,04-30-2024,Tue,Apr,4,2024,30/04/2024,,30/04/2024,18,04-30-2024,,2024 - LLEIDA 125,5/01/2024,10:00 AM,9:30 AM,12.6,14.6,17.9,65.8,"[Cloudy, Windy, Humid]",17,OUT,Complete,2024 - LLEIDA 125,,2081,CLAY,125,c5d7aeed-5fcc-4506-92ef-8d2d5a17b74c,c99b1f6f-5899-454d-b738-6194313f2e7f
30/04/2024,04-30-2024,Tue,Apr,4,2024,30/04/2024,,30/04/2024,18,04-30-2024,,2024 - LLEIDA 125,5/01/2024,,12:30 PM,14.9,17.1,24.9,45.3,"[Sunny, Windy, Humid]",19,OUT,Complete,2024 - LLEIDA 125,,2081,CLAY,125,c5d7aeed-5fcc-4506-92ef-8d2d5a17b74c,c99b1f6f-5899-454d-b738-6194313f2e7f
30/04/2024,04-30-2024,Tue,Apr,4,2024,30/04/2024,,30/04/2024,18,04-30-2024,,2024 - LLEIDA 125,5/01/2024,,2:30 PM,14.6,19.1,21,43,"[Sunny, Windy, Humid]",24,OUT,Complete,2024 - LLEIDA 125,,2081,CLAY,125,c5d7aeed-5fcc-4506-92ef-8d2d5a17b74c,c99b1f6f-5899-454d-b738-6194313f2e7f
30/04/2024,04-30-2024,Tue,Apr,4,2024,30/04/2024,,30/04/2024,18,04-30-2024,,2024 - LLEIDA 125,5/02/2024,10:30 AM,10:00 AM,13.5,14.8,24.4,44.2,"[Sunny, Humid]",16,OUT,Complete,2024 - LLEIDA 125,,2081,CLAY,125,c5d7aeed-5fcc-4506-92ef-8d2d5a17b74c,c99b1f6f-5899-454d-b738-6194313f2e7f
30/04/2024,04-30-2024,Tue,Apr,4,2024,30/04/2024,,30/04/2024,18,04-30-2024,,2024 - LLEIDA 125,5/02/2024,,2:00 PM,16.8,29.6,21.3,56.8,"[Sunny, Windy, Humid]",23,OUT,Complete,2024 - LLEIDA 125,,2081,CLAY,125,c5d7aeed-5fcc-4506-92ef-8d2d5a17b74c,c99b1f6f-5899-454d-b738-6194313f2e7f
30/04/2024,04-30-2024,Tue,Apr,4,2024,30/04/2024,,30/04/2024,18,04-30-2024,,2024 - LLEIDA 125,5/02/2024,,4:00 PM,17.2,19.8,21.1,67,"[Sunny, Windy, Humid]",25,OUT,Complete,2024 - LLEIDA 125,,2081,CLAY,125,c5d7aeed-5fcc-4506-92ef-8d2d5a17b74c,c99b1f6f-5899-454d-b738-6194313f2e7f
30/04/2024,04-30-2024,Tue,Apr,4,2024,30/04/2024,,30/04/2024,18,04-30-2024,,2024 - LLEIDA 125,5/03/2024,11:00 AM,10:30 AM,15.6,17.2,19.3,54.4,"[Sunny, Humid]",14,OUT,Complete,2024 - LLEIDA 125,,2081,CLAY,125,c5d7aeed-5fcc-4506-92ef-8d2d5a17b74c,c99b1f6f-5899-454d-b738-6194313f2e7f
30/04/2024,04-30-2024,Tue,Apr,4,2024,30/04/2024,,30/04/2024,18,04-30-2024,,2024 - LLEIDA 125,5/02/2024,,2:00 PM,19.4,21.8,22.9,47.9,"[Sunny, Windy, Humid]",19,OUT,Complete,2024 - LLEIDA 125,,2081,CLAY,125,c5d7aeed-5fcc-4506-92ef-8d2d5a17b74c,c99b1f6f-5899-454d-b738-6194313f2e7f
30/04/2024,04-30-2024,Tue,Apr,4,2024,30/04/2024,,30/04/2024,18,04-30-2024,,2024 - LLEIDA 125,5/02/2024,,4:00 PM,21.6,22.2,23.9,57.3,"[Sunny, Windy, Humid]",25,OUT,Complete,2024 - LLEIDA 125,,2081,CLAY,125,c5d7aeed-5fcc-4506-92ef-8d2d5a17b74c,c99b1f6f-5899-454d-b738-6194313f2e7f
30/04/2024,04-30-2024,Tue,Apr,4,2024,30/04/2024,,30/04/2024,18,04-30-2024,,2024 - LLEIDA 125,5/04/2024,11:00 AM,10:30 AM,15.7,18.3,19.1,48.9,"[Sunny, Humid]",12,OUT,Complete,2024 - LLEIDA 125,,2081,CLAY,125,c5d7aeed-5fcc-4506-92ef-8d2d5a17b74c,c99b1f6f-5899-454d-b738-6194313f2e7f
