Date_sb,Date of Session,Day of Session,Month of Session,Numerical Value of Month,Year_sb,Date_c,Epoch,Date Reverse,Week,Entered On,Index,WTA Tournament,Log Date,Match Start Time,Time of Reading,WBGT,Air Temperature (TA),Black Globe Temperature (Globe Temp),Relative Humidity_sb,Type of Day,AQI Reading_sb,EWCR,Completion Status,Tournament,Year_sb,Tournament Number,Tournament Surface,Tournament Level,event-uuid_sb,group-uuid_sb,Date_catapult,Key Field,Date And Time,Days Of Week,End Date:,End Date And Time,Heat Stress Record Label,Label,Months,Start Date:,Start Date And Time,Template Label,Weeks,Year_catapult,EWR - Suspension Or Change In Time,Heat Reading Log - EWR Cause Change,Suspension/Change Match Date,Reason For Suspension/adaptation Of Start Time,Heat Stress Date,Heat Stress Match Start Time,Time Of Heat Reading,Heat Stress Index,Heat Rule In/out,Air Temperature,Ground Temperature,Relative Humidity_catapult,Type Of Day,AQI Reading_catapult,event-uuid_catapult,group-uuid_catapult
,,,,,,,,,,,,,,,,,,,,,,,,2022 - PRAGUE,,,,,,,,447652952844765.6700347222Prague 202222.633.747.544765.6700347222Partial Clouds2022-W29,23.07.2022 16:04:51,6.0,07-23-2022,,Prague 2022,Prague 2022,2022-07,7/23/2022,23.07.2022 16:04:51,Environmental Data Entry Sheet,2022-W29,2022.0,,,,,07-28-2022,11:00:00,10:30:00,22.0,Out,27.4,43.3,27.8,Sunny,,4f5f85d6-bf7e-4838-b83e-0578a6433dc8,ec72eb62-136c-47f6-acde-62ec5ee391aa
,,,,,,,,,,,,,,,,,,,,,,,,2022 - PRAGUE,,,,,,,,447652952844765.6700347222Prague 202222.633.747.544765.6700347222Partial Clouds2022-W29,23.07.2022 16:04:51,6.0,07-23-2022,,Prague 2022,Prague 2022,2022-07,7/23/2022,23.07.2022 16:04:51,Environmental Data Entry Sheet,2022-W29,2022.0,,,,,07-28-2022,11:00:00,13:00:00,24.4,Out,32.6,42.7,25.0,Sunny,,4f5f85d6-bf7e-4838-b83e-0578a6433dc8,ec72eb62-136c-47f6-acde-62ec5ee391aa
,,,,,,,,,,,,,,,,,,,,,,,,2022 - PRAGUE,,,,,,,,447652952844765.6700347222Prague 202222.633.747.544765.6700347222Partial Clouds2022-W29,23.07.2022 16:04:51,6.0,07-23-2022,,Prague 2022,Prague 2022,2022-07,7/23/2022,23.07.2022 16:04:51,Environmental Data Entry Sheet,2022-W29,2022.0,,,,,07-28-2022,11:00:00,15:00:00,22.4,Out,30.7,38.6,24.7,Sunny,,4f5f85d6-bf7e-4838-b83e-0578a6433dc8,ec72eb62-136c-47f6-acde-62ec5ee391aa
,,,,,,,,,,,,,,,,,,,,,,,,2022 - PRAGUE,,,,,,,,447652952844765.6700347222Prague 202222.633.747.544765.6700347222Partial Clouds2022-W29,23.07.2022 16:04:51,6.0,07-23-2022,,Prague 2022,Prague 2022,2022-07,7/23/2022,23.07.2022 16:04:51,Environmental Data Entry Sheet,2022-W29,2022.0,,,,,07-28-2022,11:00:00,17:30:00,20.9,Out,28.3,34.1,26.3,Sunny,,4f5f85d6-bf7e-4838-b83e-0578a6433dc8,ec72eb62-136c-47f6-acde-62ec5ee391aa
,,,,,,,,,,,,,,,,,,,,,,,,2022 - PRAGUE,,,,,,,,447652952844765.6700347222Prague 202222.633.747.544765.6700347222Partial Clouds2022-W29,23.07.2022 16:04:51,6.0,07-23-2022,,Prague 2022,Prague 2022,2022-07,7/23/2022,23.07.2022 16:04:51,Environmental Data Entry Sheet,2022-W29,2022.0,,,,,07-29-2022,11:00:00,10:30:00,19.4,Out,24.2,30.1,40.6,Partial Clouds,37.0,4f5f85d6-bf7e-4838-b83e-0578a6433dc8,ec72eb62-136c-47f6-acde-62ec5ee391aa
,,,,,,,,,,,,,,,,,,,,,,,,2022 - PRAGUE,,,,,,,,447652952844765.6700347222Prague 202222.633.747.544765.6700347222Partial Clouds2022-W29,23.07.2022 16:04:51,6.0,07-23-2022,,Prague 2022,Prague 2022,2022-07,7/23/2022,23.07.2022 16:04:51,Environmental Data Entry Sheet,2022-W29,2022.0,,,,,07-29-2022,11:00:00,14:00:00,21.3,Out,26.6,31.3,41.8,Cloudy,,4f5f85d6-bf7e-4838-b83e-0578a6433dc8,ec72eb62-136c-47f6-acde-62ec5ee391aa
,,,,,,,,,,,,,,,,,,,,,,,,2022 - PRAGUE,,,,,,,,447652952844765.6700347222Prague 202222.633.747.544765.6700347222Partial Clouds2022-W29,23.07.2022 16:04:51,6.0,07-23-2022,,Prague 2022,Prague 2022,2022-07,7/23/2022,23.07.2022 16:04:51,Environmental Data Entry Sheet,2022-W29,2022.0,,,,,07-30-2022,13:30:00,13:00:00,21.4,Out,24.7,28.5,48.3,Cloudy,39.0,4f5f85d6-bf7e-4838-b83e-0578a6433dc8,ec72eb62-136c-47f6-acde-62ec5ee391aa
,,,,,,,,,,,,,,,,,,,,,,,,2022 - PRAGUE,,,,,,,,447652952844765.6700347222Prague 202222.633.747.544765.6700347222Partial Clouds2022-W29,23.07.2022 16:04:51,6.0,07-23-2022,,Prague 2022,Prague 2022,2022-07,7/23/2022,23.07.2022 16:04:51,Environmental Data Entry Sheet,2022-W29,2022.0,,,,,07-30-2022,13:30:00,15:30:00,22.4,Out,22.4,26.2,30.5,Cloudy,,4f5f85d6-bf7e-4838-b83e-0578a6433dc8,ec72eb62-136c-47f6-acde-62ec5ee391aa
,,,,,,,,,,,,,,,,,,,,,,,,2022 - PRAGUE,,,,,,,,447652952844765.6700347222Prague 202222.633.747.544765.6700347222Partial Clouds2022-W29,23.07.2022 16:04:51,6.0,07-23-2022,,Prague 2022,Prague 2022,2022-07,7/23/2022,23.07.2022 16:04:51,Environmental Data Entry Sheet,2022-W29,2022.0,,,,,07-31-2022,13:00:00,12:30:00,24.8,Out,29.3,49.1,29.5,Partial Clouds,34.0,4f5f85d6-bf7e-4838-b83e-0578a6433dc8,ec72eb62-136c-47f6-acde-62ec5ee391aa
,,,,,,,,,,,,,,,,,,,,,,,,2022 - PRAGUE,,,,,,,,"447652952844765.6700347222Prague 202224.637.953.744765.6700347222Partial Clouds,Humid2022-W29",23.07.2022 16:04:51,6.0,07-23-2022,,Prague 2022,Prague 2022,2022-07,7/23/2022,23.07.2022 16:04:51,Environmental Data Entry Sheet,2022-W29,2022.0,,,,,07-23-2022,11:00:00,10:30:00,24.6,Out,27.2,37.9,53.7,"Partial Clouds,Humid",32.0,e7289091-cef8-46a6-a16f-c2e8f076fccf,0d6b9534-0ea9-46c1-8334-47cf7b730cd6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - PRAGUE,,,,,,,,"447652952844765.6700347222Prague 202224.637.953.744765.6700347222Partial Clouds,Humid2022-W29",23.07.2022 16:04:51,6.0,07-23-2022,,Prague 2022,Prague 2022,2022-07,7/23/2022,23.07.2022 16:04:51,Environmental Data Entry Sheet,2022-W29,2022.0,,,,,07-23-2022,11:00:00,12:30:00,29.2,Out,35.9,45.2,35.5,"Partial Clouds,Humid",,e7289091-cef8-46a6-a16f-c2e8f076fccf,0d6b9534-0ea9-46c1-8334-47cf7b730cd6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - PRAGUE,,,,,,,,"447652952844765.6700347222Prague 202224.637.953.744765.6700347222Partial Clouds,Humid2022-W29",23.07.2022 16:04:51,6.0,07-23-2022,,Prague 2022,Prague 2022,2022-07,7/23/2022,23.07.2022 16:04:51,Environmental Data Entry Sheet,2022-W29,2022.0,,,,,07-23-2022,11:00:00,16:00:00,25.9,Out,28.9,34.9,59.9,"Partial Clouds,Humid",,e7289091-cef8-46a6-a16f-c2e8f076fccf,0d6b9534-0ea9-46c1-8334-47cf7b730cd6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - PRAGUE,,,,,,,,"447652952844765.6700347222Prague 202224.637.953.744765.6700347222Partial Clouds,Humid2022-W29",23.07.2022 16:04:51,6.0,07-23-2022,,Prague 2022,Prague 2022,2022-07,7/23/2022,23.07.2022 16:04:51,Environmental Data Entry Sheet,2022-W29,2022.0,,,,,07-24-2022,11:00:00,10:30:00,23.2,Out,27.1,44.7,34.0,Sunny,40.0,e7289091-cef8-46a6-a16f-c2e8f076fccf,0d6b9534-0ea9-46c1-8334-47cf7b730cd6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - PRAGUE,,,,,,,,"447652952844765.6700347222Prague 202224.637.953.744765.6700347222Partial Clouds,Humid2022-W29",23.07.2022 16:04:51,6.0,07-23-2022,,Prague 2022,Prague 2022,2022-07,7/23/2022,23.07.2022 16:04:51,Environmental Data Entry Sheet,2022-W29,2022.0,,,,,07-24-2022,11:00:00,13:00:00,25.6,Out,31.4,46.2,2.6,Sunny,,e7289091-cef8-46a6-a16f-c2e8f076fccf,0d6b9534-0ea9-46c1-8334-47cf7b730cd6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - PRAGUE,,,,,,,,"447652952844765.6700347222Prague 202224.637.953.744765.6700347222Partial Clouds,Humid2022-W29",23.07.2022 16:04:51,6.0,07-23-2022,,Prague 2022,Prague 2022,2022-07,7/23/2022,23.07.2022 16:04:51,Environmental Data Entry Sheet,2022-W29,2022.0,,,,,07-25-2022,11:00:00,10:30:00,26.4,Out,32.2,47.2,31.0,Sunny,34.0,e7289091-cef8-46a6-a16f-c2e8f076fccf,0d6b9534-0ea9-46c1-8334-47cf7b730cd6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - PRAGUE,,,,,,,,"447652952844765.6700347222Prague 202224.637.953.744765.6700347222Partial Clouds,Humid2022-W29",23.07.2022 16:04:51,6.0,07-23-2022,,Prague 2022,Prague 2022,2022-07,7/23/2022,23.07.2022 16:04:51,Environmental Data Entry Sheet,2022-W29,2022.0,,,,,07-25-2022,11:00:00,12:30:00,28.5,Out,36.3,49.9,25.3,Sunny,,e7289091-cef8-46a6-a16f-c2e8f076fccf,0d6b9534-0ea9-46c1-8334-47cf7b730cd6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - PRAGUE,,,,,,,,"447652952844765.6700347222Prague 202224.637.953.744765.6700347222Partial Clouds,Humid2022-W29",23.07.2022 16:04:51,6.0,07-23-2022,,Prague 2022,Prague 2022,2022-07,7/23/2022,23.07.2022 16:04:51,Environmental Data Entry Sheet,2022-W29,2022.0,,,,,07-25-2022,11:00:00,14:00:00,28.1,Out,35.3,48.7,22.6,Sunny,,e7289091-cef8-46a6-a16f-c2e8f076fccf,0d6b9534-0ea9-46c1-8334-47cf7b730cd6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - PRAGUE,,,,,,,,"447652952844765.6700347222Prague 202224.637.953.744765.6700347222Partial Clouds,Humid2022-W29",23.07.2022 16:04:51,6.0,07-23-2022,,Prague 2022,Prague 2022,2022-07,7/23/2022,23.07.2022 16:04:51,Environmental Data Entry Sheet,2022-W29,2022.0,,,,,07-25-2022,11:00:00,16:00:00,27.7,Out,35.5,54.6,19.6,Partial Clouds,,e7289091-cef8-46a6-a16f-c2e8f076fccf,0d6b9534-0ea9-46c1-8334-47cf7b730cd6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - PRAGUE,,,,,,,,"447652952844765.6700347222Prague 202224.637.953.744765.6700347222Partial Clouds,Humid2022-W29",23.07.2022 16:04:51,6.0,07-23-2022,,Prague 2022,Prague 2022,2022-07,7/23/2022,23.07.2022 16:04:51,Environmental Data Entry Sheet,2022-W29,2022.0,,,,,07-26-2022,11:00:00,12:30:00,21.4,Out,28.0,33.1,32.7,Partial Clouds,,e7289091-cef8-46a6-a16f-c2e8f076fccf,0d6b9534-0ea9-46c1-8334-47cf7b730cd6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - RABAT,,,,,,,,44695119544695.411099537Rabat 20222025.265.244695.411099537Cloudy2022-W19,14.05.2022 9:51:59,6.0,05-14-2022,,Rabat 2022,Rabat 2022,2022-05,5/14/2022,14.05.2022 9:51:59,Environmental Data Entry Sheet,2022-W19,2022.0,,,,,05-14-2022,11:00:00,10:30:00,20.0,Out,22.2,25.2,65.2,Cloudy,67.0,1ffea4c1-c98c-490e-98c7-75cf8f207e5d,b21ce890-3cb2-4043-99ae-aa2ebc23f3b2
,,,,,,,,,,,,,,,,,,,,,,,,2022 - RABAT,,,,,,,,44695119544695.411099537Rabat 20222025.265.244695.411099537Cloudy2022-W19,14.05.2022 9:51:59,6.0,05-14-2022,,Rabat 2022,Rabat 2022,2022-05,5/14/2022,14.05.2022 9:51:59,Environmental Data Entry Sheet,2022-W19,2022.0,,,,,05-14-2022,,12:30:00,22.9,Out,29.9,29.9,55.4,"Cloudy,Windy",67.0,1ffea4c1-c98c-490e-98c7-75cf8f207e5d,b21ce890-3cb2-4043-99ae-aa2ebc23f3b2
,,,,,,,,,,,,,,,,,,,,,,,,2022 - RABAT,,,,,,,,44695119544695.411099537Rabat 20222025.265.244695.411099537Cloudy2022-W19,14.05.2022 9:51:59,6.0,05-14-2022,,Rabat 2022,Rabat 2022,2022-05,5/14/2022,14.05.2022 9:51:59,Environmental Data Entry Sheet,2022-W19,2022.0,,,,,05-15-2022,12:00:00,11:30:00,25.4,Out,26.4,39.0,50.1,Partial Clouds,64.0,1ffea4c1-c98c-490e-98c7-75cf8f207e5d,b21ce890-3cb2-4043-99ae-aa2ebc23f3b2
,,,,,,,,,,,,,,,,,,,,,,,,2022 - RABAT,,,,,,,,44695119544695.411099537Rabat 20222025.265.244695.411099537Cloudy2022-W19,14.05.2022 9:51:59,6.0,05-14-2022,,Rabat 2022,Rabat 2022,2022-05,5/14/2022,14.05.2022 9:51:59,Environmental Data Entry Sheet,2022-W19,2022.0,,,,,05-15-2022,,15:00:00,25.6,Out,28.3,40.3,43.6,Sunny,63.0,1ffea4c1-c98c-490e-98c7-75cf8f207e5d,b21ce890-3cb2-4043-99ae-aa2ebc23f3b2
,,,,,,,,,,,,,,,,,,,,,,,,2022 - RABAT,,,,,,,,44695119544695.411099537Rabat 20222025.265.244695.411099537Cloudy2022-W19,14.05.2022 9:51:59,6.0,05-14-2022,,Rabat 2022,Rabat 2022,2022-05,5/14/2022,14.05.2022 9:51:59,Environmental Data Entry Sheet,2022-W19,2022.0,,,,,05-16-2022,11:00:00,10:30:00,24.4,Out,24.8,37.6,57.1,Sunny,54.0,1ffea4c1-c98c-490e-98c7-75cf8f207e5d,b21ce890-3cb2-4043-99ae-aa2ebc23f3b2
,,,,,,,,,,,,,,,,,,,,,,,,2022 - RABAT,,,,,,,,44695119544695.411099537Rabat 20222025.265.244695.411099537Cloudy2022-W19,14.05.2022 9:51:59,6.0,05-14-2022,,Rabat 2022,Rabat 2022,2022-05,5/14/2022,14.05.2022 9:51:59,Environmental Data Entry Sheet,2022-W19,2022.0,,,,,05-16-2022,,14:30:00,24.0,Out,26.3,32.6,57.2,"Sunny ,Windy",53.0,1ffea4c1-c98c-490e-98c7-75cf8f207e5d,b21ce890-3cb2-4043-99ae-aa2ebc23f3b2
,,,,,,,,,,,,,,,,,,,,,,,,2022 - RABAT,,,,,,,,44695119544695.411099537Rabat 20222025.265.244695.411099537Cloudy2022-W19,14.05.2022 9:51:59,6.0,05-14-2022,,Rabat 2022,Rabat 2022,2022-05,5/14/2022,14.05.2022 9:51:59,Environmental Data Entry Sheet,2022-W19,2022.0,,,,,05-17-2022,11:00:00,10:30:00,26.9,Out,27.7,40.9,53.4,Sunny,44.0,1ffea4c1-c98c-490e-98c7-75cf8f207e5d,b21ce890-3cb2-4043-99ae-aa2ebc23f3b2
,,,,,,,,,,,,,,,,,,,,,,,,2022 - RABAT,,,,,,,,44695119544695.411099537Rabat 20222025.265.244695.411099537Cloudy2022-W19,14.05.2022 9:51:59,6.0,05-14-2022,,Rabat 2022,Rabat 2022,2022-05,5/14/2022,14.05.2022 9:51:59,Environmental Data Entry Sheet,2022-W19,2022.0,,,,,05-17-2022,,15:30:00,26.2,Out,27.1,38.3,58.9,Sunny,45.0,1ffea4c1-c98c-490e-98c7-75cf8f207e5d,b21ce890-3cb2-4043-99ae-aa2ebc23f3b2
,,,,,,,,,,,,,,,,,,,,,,,,2022 - RABAT,,,,,,,,44695119544695.411099537Rabat 20222025.265.244695.411099537Cloudy2022-W19,14.05.2022 9:51:59,6.0,05-14-2022,,Rabat 2022,Rabat 2022,2022-05,5/14/2022,14.05.2022 9:51:59,Environmental Data Entry Sheet,2022-W19,2022.0,,,,,05-18-2022,11:00:00,10:30:00,28.6,Out,30.1,44.8,52.6,Sunny,41.0,1ffea4c1-c98c-490e-98c7-75cf8f207e5d,b21ce890-3cb2-4043-99ae-aa2ebc23f3b2
,,,,,,,,,,,,,,,,,,,,,,,,2022 - RABAT,,,,,,,,44695119544695.411099537Rabat 20222025.265.244695.411099537Cloudy2022-W19,14.05.2022 9:51:59,6.0,05-14-2022,,Rabat 2022,Rabat 2022,2022-05,5/14/2022,14.05.2022 9:51:59,Environmental Data Entry Sheet,2022-W19,2022.0,,,,,05-18-2022,,14:00:00,26.4,Out,27.2,38.3,59.9,Sunny,45.0,1ffea4c1-c98c-490e-98c7-75cf8f207e5d,b21ce890-3cb2-4043-99ae-aa2ebc23f3b2
,,,,,,,,,,,,,,,,,,,,,,,,2022 - RABAT,,,,,,,,44695119544695.411099537Rabat 202229.241.559.744695.411099537Sunny2022-W19,14.05.2022 9:51:59,6.0,05-14-2022,,Rabat 2022,Rabat 2022,2022-05,5/14/2022,14.05.2022 9:51:59,Environmental Data Entry Sheet,2022-W19,2022.0,,,,,05-19-2022,11:00:00,10:30:00,29.2,Out,29.3,41.5,59.7,Sunny,63.0,189fcaaf-8de1-4430-a127-680e765e8d19,0d4591c8-77e9-4449-88ff-9a43261f91e1
,,,,,,,,,,,,,,,,,,,,,,,,2022 - RABAT,,,,,,,,44695119544695.411099537Rabat 202229.241.559.744695.411099537Sunny2022-W19,14.05.2022 9:51:59,6.0,05-14-2022,,Rabat 2022,Rabat 2022,2022-05,5/14/2022,14.05.2022 9:51:59,Environmental Data Entry Sheet,2022-W19,2022.0,,,,,05-20-2022,12:30:00,12:00:00,29.6,Out,25.6,35.3,72.0,Cloudy,86.0,189fcaaf-8de1-4430-a127-680e765e8d19,0d4591c8-77e9-4449-88ff-9a43261f91e1
,,,,,,,,,,,,,,,,,,,,,,,,2022 - RABAT,,,,,,,,44695119544695.411099537Rabat 202229.241.559.744695.411099537Sunny2022-W19,14.05.2022 9:51:59,6.0,05-14-2022,,Rabat 2022,Rabat 2022,2022-05,5/14/2022,14.05.2022 9:51:59,Environmental Data Entry Sheet,2022-W19,2022.0,,,,,05-21-2022,12:00:00,11:30:00,25.2,Out,26.9,34.5,65.1,Sunny,65.0,189fcaaf-8de1-4430-a127-680e765e8d19,0d4591c8-77e9-4449-88ff-9a43261f91e1
,,,,,,,,,,,,,,,,,,,,,,,,2022 - ROLAND GARROS,,,,,,,,44701119244701.7410416667Roland Garros 202224.346.620.844701.7410416667Sunny2022-W20,20.05.2022 17:47:06,5.0,05-20-2022,,Roland Garros 2022,Roland Garros 2022,2022-05,5/20/2022,20.05.2022 17:47:06,Environmental Data Entry Sheet,2022-W20,2022.0,,,,,05-19-2022,10:00:00,14:30:00,24.3,Out,31.4,46.6,20.8,Sunny,,30b5aa87-8ebd-4964-9403-0293103d487d,03599c57-5745-4940-97c2-247b976446d6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - ROLAND GARROS,,,,,,,,44701119244701.7410416667Roland Garros 202224.346.620.844701.7410416667Sunny2022-W20,20.05.2022 17:47:06,5.0,05-20-2022,,Roland Garros 2022,Roland Garros 2022,2022-05,5/20/2022,20.05.2022 17:47:06,Environmental Data Entry Sheet,2022-W20,2022.0,,,,,05-19-2022,10:00:00,18:00:00,24.1,Out,29.6,39.5,30.5,Partial Clouds,,30b5aa87-8ebd-4964-9403-0293103d487d,03599c57-5745-4940-97c2-247b976446d6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - ROLAND GARROS,,,,,,,,44701119244701.7410416667Roland Garros 202224.346.620.844701.7410416667Sunny2022-W20,20.05.2022 17:47:06,5.0,05-20-2022,,Roland Garros 2022,Roland Garros 2022,2022-05,5/20/2022,20.05.2022 17:47:06,Environmental Data Entry Sheet,2022-W20,2022.0,,,,,05-20-2022,10:00:00,10:30:00,19.1,Out,21.2,21.9,68.4,Cloudy,,30b5aa87-8ebd-4964-9403-0293103d487d,03599c57-5745-4940-97c2-247b976446d6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - ROLAND GARROS,,,,,,,,44701119244701.7410416667Roland Garros 202224.346.620.844701.7410416667Sunny2022-W20,20.05.2022 17:47:06,5.0,05-20-2022,,Roland Garros 2022,Roland Garros 2022,2022-05,5/20/2022,20.05.2022 17:47:06,Environmental Data Entry Sheet,2022-W20,2022.0,,,,,05-20-2022,10:00:00,14:30:00,20.6,Out,24.1,25.7,52.7,Cloudy,,30b5aa87-8ebd-4964-9403-0293103d487d,03599c57-5745-4940-97c2-247b976446d6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - ROLAND GARROS,,,,,,,,44701119244701.7410416667Roland Garros 202224.346.620.844701.7410416667Sunny2022-W20,20.05.2022 17:47:06,5.0,05-20-2022,,Roland Garros 2022,Roland Garros 2022,2022-05,5/20/2022,20.05.2022 17:47:06,Environmental Data Entry Sheet,2022-W20,2022.0,,,,,05-20-2022,10:00:00,18:00:00,19.0,Out,22.1,34.9,37.2,Sunny,,30b5aa87-8ebd-4964-9403-0293103d487d,03599c57-5745-4940-97c2-247b976446d6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - ROLAND GARROS,,,,,,,,44701119244701.7410416667Roland Garros 202224.346.620.844701.7410416667Sunny2022-W20,20.05.2022 17:47:06,5.0,05-20-2022,,Roland Garros 2022,Roland Garros 2022,2022-05,5/20/2022,20.05.2022 17:47:06,Environmental Data Entry Sheet,2022-W20,2022.0,,,,,05-21-2022,,10:30:00,16.5,Out,20.1,27.6,31.5,Partial Clouds,,30b5aa87-8ebd-4964-9403-0293103d487d,03599c57-5745-4940-97c2-247b976446d6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - ROLAND GARROS,,,,,,,,44701119244701.7410416667Roland Garros 202224.346.620.844701.7410416667Sunny2022-W20,20.05.2022 17:47:06,5.0,05-20-2022,,Roland Garros 2022,Roland Garros 2022,2022-05,5/20/2022,20.05.2022 17:47:06,Environmental Data Entry Sheet,2022-W20,2022.0,,,,,05-21-2022,,14:30:00,25.2,In,31.3,48.0,20.3,Partial Clouds,,30b5aa87-8ebd-4964-9403-0293103d487d,03599c57-5745-4940-97c2-247b976446d6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - ROLAND GARROS,,,,,,,,44701119244701.7410416667Roland Garros 202224.346.620.844701.7410416667Sunny2022-W20,20.05.2022 17:47:06,5.0,05-20-2022,,Roland Garros 2022,Roland Garros 2022,2022-05,5/20/2022,20.05.2022 17:47:06,Environmental Data Entry Sheet,2022-W20,2022.0,,,,,05-21-2022,,18:00:00,23.5,Out,29.3,43.0,23.7,Partial Clouds,,30b5aa87-8ebd-4964-9403-0293103d487d,03599c57-5745-4940-97c2-247b976446d6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - ROLAND GARROS,,,,,,,,44701119244701.7410416667Roland Garros 202224.346.620.844701.7410416667Sunny2022-W20,20.05.2022 17:47:06,5.0,05-20-2022,,Roland Garros 2022,Roland Garros 2022,2022-05,5/20/2022,20.05.2022 17:47:06,Environmental Data Entry Sheet,2022-W20,2022.0,,,,,05-22-2022,11:00:00,10:30:00,18.2,Out,23.1,27.0,37.0,Cloudy,,30b5aa87-8ebd-4964-9403-0293103d487d,03599c57-5745-4940-97c2-247b976446d6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - ROLAND GARROS,,,,,,,,44701119244701.7410416667Roland Garros 202224.346.620.844701.7410416667Sunny2022-W20,20.05.2022 17:47:06,5.0,05-20-2022,,Roland Garros 2022,Roland Garros 2022,2022-05,5/20/2022,20.05.2022 17:47:06,Environmental Data Entry Sheet,2022-W20,2022.0,,,,,05-23-2022,11:00:00,14:30:00,17.9,Out,22.0,23.2,51.0,Cloudy,,30b5aa87-8ebd-4964-9403-0293103d487d,03599c57-5745-4940-97c2-247b976446d6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - ROLAND GARROS,,,,,,,,44701119244701.7410416667Roland Garros 202224.346.620.844701.7410416667Sunny2022-W20,20.05.2022 17:47:06,5.0,05-20-2022,,Roland Garros 2022,Roland Garros 2022,2022-05,5/20/2022,20.05.2022 17:47:06,Environmental Data Entry Sheet,2022-W20,2022.0,,,,,05-24-2022,11:00:00,10:30:00,13.6,Out,17.2,23.8,33.0,Sunny,,30b5aa87-8ebd-4964-9403-0293103d487d,03599c57-5745-4940-97c2-247b976446d6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - ROLAND GARROS,,,,,,,,44701119244701.7410416667Roland Garros 202224.346.620.844701.7410416667Sunny2022-W20,20.05.2022 17:47:06,5.0,05-20-2022,,Roland Garros 2022,Roland Garros 2022,2022-05,5/20/2022,20.05.2022 17:47:06,Environmental Data Entry Sheet,2022-W20,2022.0,,,,,05-24-2022,11:00:00,14:30:00,15.2,Out,20.7,25.5,27.0,Partial Clouds,,30b5aa87-8ebd-4964-9403-0293103d487d,03599c57-5745-4940-97c2-247b976446d6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - ROLAND GARROS,,,,,,,,44701119244701.7410416667Roland Garros 202224.346.620.844701.7410416667Sunny2022-W20,20.05.2022 17:47:06,5.0,05-20-2022,,Roland Garros 2022,Roland Garros 2022,2022-05,5/20/2022,20.05.2022 17:47:06,Environmental Data Entry Sheet,2022-W20,2022.0,,,,,05-25-2022,11:00:00,10:30:00,15.0,Out,19.0,25.0,30.0,Sunny,,30b5aa87-8ebd-4964-9403-0293103d487d,03599c57-5745-4940-97c2-247b976446d6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - ROLAND GARROS,,,,,,,,44701119244701.7410416667Roland Garros 202224.346.620.844701.7410416667Sunny2022-W20,20.05.2022 17:47:06,5.0,05-20-2022,,Roland Garros 2022,Roland Garros 2022,2022-05,5/20/2022,20.05.2022 17:47:06,Environmental Data Entry Sheet,2022-W20,2022.0,,,,,05-25-2022,11:00:00,14:30:00,18.6,Out,24.0,41.0,16.0,"Sunny ,Windy",,30b5aa87-8ebd-4964-9403-0293103d487d,03599c57-5745-4940-97c2-247b976446d6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - ROLAND GARROS,,,,,,,,44701119244701.7410416667Roland Garros 202224.346.620.844701.7410416667Sunny2022-W20,20.05.2022 17:47:06,5.0,05-20-2022,,Roland Garros 2022,Roland Garros 2022,2022-05,5/20/2022,20.05.2022 17:47:06,Environmental Data Entry Sheet,2022-W20,2022.0,,,,,05-25-2022,11:00:00,16:00:00,15.5,Out,21.8,23.0,28.0,Cloudy,,30b5aa87-8ebd-4964-9403-0293103d487d,03599c57-5745-4940-97c2-247b976446d6
,,,,,,,,,,,,,,,,,,,,,,,,2022 - ROLAND GARROS,,,,,,,,44701119244701.7410416667Roland Garros 202224.346.620.844701.7410416667Sunny2022-W20,20.05.2022 17:47:06,5.0,05-20-2022,,Roland Garros 2022,Roland Garros 2022,2022-05,5/20/2022,20.05.2022 17:47:06,Environmental Data Entry Sheet,2022-W20,2022.0,,,,,05-26-2022,11:00:00,10:30:00,20.0,Out,22.9,32.4,41.0,Sunny,,30b5aa87-8ebd-4964-9403-0293103d487d,03599c57-5745-4940-97c2-247b976446d6
